"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1,48.7,48.7,51.3,"Aeugst am Albis ZH","Die Initiative ""Für ein Grundrecht auf digitale Integrität"" ist in Aeugst am Albis mit 54,7 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 56,4 Prozent abgelehnt."
2,48,48,52,"Affoltern am Albis ZH",
3,90.3,90.3,9.7,"Bonstetten ZH",
4,3.1,3.1,96.9,"Hausen am Albis ZH","Hausen am Albis hat mit 59,5 Prozent Ja gesagt zur Initiative ""Für ein Grundrecht auf digitale Integrität"". Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 52,4 Prozent ab."
5,38,38,62,"Hedingen ZH","Sowohl die Initiative ""Für ein Grundrecht auf digitale Integrität"" (86,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (61,3 Prozent Nein) sind in Hedingen durchgefallen."
6,33.1,33.1,66.9,"Kappel am Albis ZH",
7,33.8,33.8,66.2,"Knonau ZH","Knonau hat sich mit 62,8 Prozent gegen die Initiative ""Für ein Grundrecht auf digitale Integrität"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 62 Prozent angenommen."
8,80,80,20,"Maschwanden ZH",
9,85.9,85.9,14.1,"Mettmenstetten ZH","Weder die Initiative ""Für ein Grundrecht auf digitale Integrität"" (64,5 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (56,1 Prozent Nein) haben in Mettmenstetten eine Mehrheit gefunden."
10,37.3,37.3,62.7,"Obfelden ZH","50 Prozent der Stimmbürgerinnen und Stimmbürger von Obfelden haben sich für die Initiative ""Für ein Grundrecht auf digitale Integrität"" und 98,2 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 62,7 Prozent dem Gegenvorschlag den Vorrang."
11,70.5,70.5,29.5,"Ottenbach ZH","Die Gemeinde Ottenbach hat die Initiative ""Für ein Grundrecht auf digitale Integrität"" mit 52 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 59,5 Prozent abgelehnt."
12,77.7,77.7,22.3,"Rifferswil ZH","Sowohl die Initiative ""Für ein Grundrecht auf digitale Integrität"" (73,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (55,3 Prozent Nein) sind in Rifferswil durchgefallen."
13,38.6,38.6,61.4,"Stallikon ZH","57,3 Prozent der Abstimmenden in Stallikon haben sich gegen die Initiative ""Für ein Grundrecht auf digitale Integrität"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 92,1 Prozent."
14,74.9,74.9,25.1,"Wettswil am Albis ZH","Wettswil am Albis hat sowohl die Initiative ""Für ein Grundrecht auf digitale Integrität"" (60,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (68,9 Prozent Nein) abgelehnt."
22,41.7,41.7,58.3,"Benken ZH","Die Gemeinde Benken ZH hat die Initiative ""Für ein Grundrecht auf digitale Integrität"" mit 54,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 89,5 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 58,3 Prozent für den Gegenvorschlag aus."
23,43.3,43.3,56.7,"Berg am Irchel ZH",
