"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
1,58.4,58.4,41.6,"Aeugst am Albis (ZH)","La population d'Aeugst am Albis  approuve à 58,4 pour cent l'imposition individuelle des couples mariés. Aeugst am Albis a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
2,52.5,52.5,47.5,"Affoltern am Albis (ZH)","La population d'Affoltern am Albis  accepte à 52,5 pour cent l'imposition individuelle des couples mariés. Affoltern am Albis a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
3,37.2,37.2,62.8,"Bonstetten (ZH)","La population de Bonstetten a rejeté l'imposition individuelle des couples mariés à 62,8 pour cent. Bonstetten a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
4,44.5,44.5,55.5,"Hausen am Albis (ZH)","Avec 55,5 pour cent des voix, l'imposition individuelle des couples mariés est refusée à Hausen am Albis. Hausen am Albis a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
5,95.5,95.5,4.5,"Hedingen (ZH)","l'imposition individuelle des couples mariés est acceptée à Hedingen par 95,5 pour cent des suffrages. Hedingen a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
6,96.4,96.4,3.6,"Kappel am Albis (ZH)","La population de Kappel am Albis  accepte à 96,4 pour cent l'imposition individuelle des couples mariés. Kappel am Albis a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
7,45.9,45.9,54.1,"Knonau (ZH)","Non à l'imposition individuelle des couples mariés à Knonau : 54,1 pour cent. Knonau a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
8,64.6,64.6,35.4,"Maschwanden (ZH)","L'imposition individuelle des couples mariés est acceptée à Maschwanden par 64,6 pour cent des suffrages. Maschwanden a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
9,76.3,76.3,23.7,"Mettmenstetten (ZH)","À Mettmenstetten, l'imposition individuelle des couples mariés est acceptée à 76,3 pour cent. Mettmenstetten a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
10,59.1,59.1,40.9,"Obfelden (ZH)","À Obfelden, l'imposition individuelle des couples mariés est acceptée à 59,1 pour cent. Obfelden a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
11,88.9,88.9,11.1,"Ottenbach (ZH)","l'imposition individuelle des couples mariés est acceptée à Ottenbach par 88,9 pour cent des suffrages. Ottenbach a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
12,87.6,87.6,12.4,"Rifferswil (ZH)","l'imposition individuelle des couples mariés est acceptée à Rifferswil par 87,6 pour cent des suffrages. Rifferswil a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
13,57.7,57.7,42.3,"Stallikon (ZH)","À Stallikon, l'imposition individuelle des couples mariés est acceptée à 57,7 pour cent. Stallikon a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
14,28.3,28.3,71.7,"Wettswil am Albis (ZH)","La population de Wettswil am Albis a rejeté l'imposition individuelle des couples mariés à 71,7 pour cent. Wettswil am Albis a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
22,70.8,70.8,29.2,"Benken (ZH)","l'imposition individuelle des couples mariés recueille 70,8 pour cent % de oui à Benken (ZH). Benken (ZH) a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
23,45.7,45.7,54.3,"Berg am Irchel (ZH)","La population de Berg am Irchel a rejeté l'imposition individuelle des couples mariés à 54,3 pour cent. Berg am Irchel a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
