"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,29,29,71,"Châtillon (FR)","La population de Châtillon (FR) refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 71 pour cent."
2011,50,0,0,"Cugy (FR)","Les résultats ne sont pas encore connus dans cette commune."
2022,50,0,0,"Gletterens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2025,50,0,0,"Lully (FR)","Les résultats ne sont pas encore connus dans cette commune."
2029,50,0,0,"Montagny (FR)","Les résultats ne sont pas encore connus dans cette commune."
2035,50,0,0,"Nuvilly (FR)","Les résultats ne sont pas encore connus dans cette commune."
2038,50,0,0,"Prévondavaux (FR)","Les résultats ne sont pas encore connus dans cette commune."
2041,50,0,0,"Saint-Aubin (FR)","Les résultats ne sont pas encore connus dans cette commune."
2043,50,0,0,"Sévaz (FR)","Les résultats ne sont pas encore connus dans cette commune."
2044,50,0,0,"Surpierre (FR)","Les résultats ne sont pas encore connus dans cette commune."
2045,28.8,28.8,71.2,"Vallon (FR)","Avec 71,2 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Vallon."
2050,50,0,0,"Les Montets (FR)","Les résultats ne sont pas encore connus dans cette commune."
2051,50,0,0,"Delley-Portalban (FR)","Les résultats ne sont pas encore connus dans cette commune."
2053,50,0,0,"Belmont-Broye (FR)","Les résultats ne sont pas encore connus dans cette commune."
2054,50,0,0,"Estavayer (FR)","Les résultats ne sont pas encore connus dans cette commune."
2055,50,0,0,"Cheyres-Châbles (FR)","Les résultats ne sont pas encore connus dans cette commune."
2056,50,0,0,"Fétigny-Ménières (FR)","Les résultats ne sont pas encore connus dans cette commune."
2063,38.1,38.1,61.9,"Billens-Hennens (FR)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Billens-Hennens : 61,9 pour cent."
2067,8.5,8.5,91.5,"Le Châtelard (FR)","La population du Châtelard refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 91,5 pour cent."
2068,50,0,0,"Châtonnaye (FR)","Les résultats ne sont pas encore connus dans cette commune."
2079,23.8,23.8,76.2,"Grangettes (FR)","À Grangettes, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est rejetée par 61 voix contre 19."
2086,50,0,0,"Massonnens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2087,50,0,0,"Mézières (FR)","Les résultats ne sont pas encore connus dans cette commune."
2096,50,0,0,"Romont (FR)","Les résultats ne sont pas encore connus dans cette commune."
2097,50,0,0,"Rue (FR)","Les résultats ne sont pas encore connus dans cette commune."
2099,50,0,0,"Siviriez (FR)","Les résultats ne sont pas encore connus dans cette commune."
2102,21.1,21.1,78.9,"Ursy (FR)","Non à 78,9 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Ursy."
2113,50,0,0,"Vuisternens-devant-Romont (FR)","Les résultats ne sont pas encore connus dans cette commune."
2114,50,0,0,"Villorsonnens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2115,26.2,26.2,73.8,"Torny (FR)","Non à 73,8 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Torny."
2117,50,0,0,"Villaz (FR)","Les résultats ne sont pas encore connus dans cette commune."
2121,21.5,21.5,78.5,"Haut-Intyamon (FR)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Haut-Intyamon : 78,5 pour cent."
2122,50,0,0,"Pont-en-Ogoz (FR)","Les résultats ne sont pas encore connus dans cette commune."
