"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1201,81.3,81.3,18.7,"Altdorf UR","81,3 Prozent der Stimmbürgerinnen und Stimmbürger von Altdorf UR haben die SRG-Initiative angenommen. Damit hat in Altdorf UR seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 72 Prozent ein Nein in die Urne gelegt."
1202,86.1,86.1,13.9,"Andermatt UR","In Andermatt hat die Stimmbevölkerung der SRG-Initiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 86,1 Prozent angenommen. Damit hat in Andermatt seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 56,7 Prozent ein Nein in die Urne gelegt."
1203,82.2,82.2,17.8,"Attinghausen UR","Die Stimmbevölkerung von Attinghausen hat die SRG-Initiative mit 82,2 Prozent angenommen. Damit hat in Attinghausen seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 67,8 Prozent ein Nein in die Urne gelegt."
1205,82,82,18,"Bürglen UR","Die Stimmbevölkerung von Bürglen UR hat die SRG-Initiative mit 82 Prozent angenommen. Damit hat in Bürglen UR seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 70,1 Prozent ein Nein in die Urne gelegt."
1206,76.2,76.2,23.8,"Erstfeld UR","Die Gemeinde Erstfeld hat die SRG-Initiative mit 76,2 Prozent Ja-Stimmen angenommen. Damit hat in Erstfeld seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 72,9 Prozent ein Nein in die Urne gelegt."
1207,17.5,17.5,82.5,"Flüelen UR","Nein zur SRG-Initiative in Flüelen. Die Gemeinde hat die Vorlage mit 82,5 Prozent abgelehnt. Damit ist in Flüelen die Ablehnung im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 gestiegen. Damals betrug der Nein-Stimmen-Anteil 62,7 Prozent."
1208,47.4,47.4,52.6,"Göschenen UR","Nein zur SRG-Initiative in Göschenen: Mit 7'216 Nein- zu 6'506 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 52,6 Prozent. Damit hat die Ablehung in Göschenen im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 65,8 Prozent."
1209,77.6,77.6,22.4,"Gurtnellen UR","Ja zur SRG-Initiative in Gurtnellen. Die Gemeinde hat das Volksbegehren mit 77,6 Prozent der Stimmen angenommen. Damit hat in Gurtnellen seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 69,7 Prozent ein Nein in die Urne gelegt."
1210,37.2,37.2,62.8,"Hospental UR","Hospental hat die SRG-Initiative mit 62,8 Prozent abgelehnt. Damit hat die Ablehung in Hospental im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 71 Prozent."
1211,75.1,75.1,24.9,"Isenthal UR","75,1 Prozent der Stimmbürgerinnen und Stimmbürger von Isenthal haben die SRG-Initiative angenommen. Damit hat in Isenthal seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 86,2 Prozent ein Nein in die Urne gelegt."
1212,47,47,53,"Realp UR","53 Prozent der Stimmbürgerinnen und Stimmbürger von Realp haben Nein gesagt zur SRG-Initiative. Damit hat die Ablehung in Realp im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 67,9 Prozent."
1213,60.3,60.3,39.7,"Schattdorf UR","Ja zur SRG-Initiative in Schattdorf: Mit 60,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Schattdorf seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 71,2 Prozent ein Nein in die Urne gelegt."
1214,45.1,45.1,54.9,"Seedorf UR","54,9 Prozent der Stimmbürgerinnen und Stimmbürger von Seedorf UR haben Nein gesagt zur SRG-Initiative. Damit hat die Ablehung in Seedorf UR im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 65,6 Prozent."
1215,54.5,54.5,45.5,"Seelisberg UR","Die Stimmbevölkerung von Seelisberg hat die SRG-Initiative mit 54,5 Prozent angenommen. Damit hat in Seelisberg seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 60,3 Prozent ein Nein in die Urne gelegt."
1216,45.8,45.8,54.2,"Silenen UR","Nein zur SRG-Initiative in Silenen: Mit 1'258 Nein- zu 1'062 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 54,2 Prozent. Damit hat die Ablehung in Silenen im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 71,1 Prozent."
1217,95.9,95.9,4.1,"Sisikon UR","95,9 Prozent der Stimmbürgerinnen und Stimmbürger von Sisikon haben die SRG-Initiative angenommen. Damit hat in Sisikon seit der letzten Abstimmung über die No-Billag-Initiative im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 61 Prozent ein Nein in die Urne gelegt."
