"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,92.4,92.4,7.6,"Vaz/Obervaz (GR)","Con il 92,4 per cento dei voti, Vaz/Obervaz approva l'iniziativa sull'imposizione individuale. Divergenza: Vaz/Obervaz accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3513,86.4,86.4,13.6,"Lantsch/Lenz (GR)","La popolazione di Lantsch/Lenz approva con il 86,4 per cento l'iniziativa sull'imposizione individuale. Divergenza: Lantsch/Lenz accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3514,81.3,81.3,18.7,"Schmitten (GR)","Con il 81,3 per cento dei voti, Schmitten GR approva l'iniziativa sull'imposizione individuale. Divergenza: Schmitten GR accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3542,76.9,76.9,23.1,"Albula/Alvra (GR)","La popolazione di Albula/Alvra approva l'iniziativa sull'imposizione individuale con il 76,9 per cento. Divergenza: Albula/Alvra accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3543,90.7,90.7,9.3,"Surses (GR)","La popolazione di Surses approva con il 90,7 per cento l'iniziativa sull'imposizione individuale. Divergenza: Surses accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3544,98.2,98.2,1.8,"Bergün Filisur (GR)","La popolazione di Bergün Filisur approva con il 98,2 per cento l'iniziativa sull'imposizione individuale. Il più alto tasso di sì all'iniziativa sull'imposizione individuale nel cantone Grigioni è a Bergün Filisur."
3551,44.2,44.2,55.8,"Brusio (GR)","A Brusio l'iniziativa sull'imposizione individuale è respinto con il 55,8 per cento. Brusio e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3561,29.3,29.3,70.7,"Poschiavo (GR)","Con il 70,7 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Poschiavo. Poschiavo e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3572,73.6,73.6,26.4,"Falera (GR)","La popolazione di Falera approva con il 73,6 per cento l'iniziativa sull'imposizione individuale. Divergenza: Falera accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3575,92.9,92.9,7.1,"Laax (GR)","Sì all'iniziativa sull'imposizione individuale a Laax: 92,9 per cento. Divergenza: Laax accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3581,48.8,48.8,51.2,"Sagogn (GR)","Con il 51,2 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Sagogn. Sagogn e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3582,29.9,29.9,70.1,"Schluein (GR)","A Schluein l'iniziativa sull'imposizione individuale è respinta con il 70,1 per cento. Schluein e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3603,19.7,19.7,80.3,"Vals (GR)","Con il 80,3 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Vals. Vals e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3618,64.9,64.9,35.1,"Lumnezia (GR)","La popolazione di Lumnezia approva l'iniziativa sull'imposizione individuale con il 64,9 per cento. Divergenza: Lumnezia accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3619,44.5,44.5,55.5,"Ilanz/Glion (GR)","No all'iniziativa sull'imposizione individuale a Ilanz/Glion: 55,5 per cento. Ilanz/Glion e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3633,55.2,55.2,44.8,"Fürstenau (GR)","La popolazione di Fürstenau approva con il 55,2 per cento l'iniziativa sull'imposizione individuale. Divergenza: Fürstenau accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3637,66.1,66.1,33.9,"Rothenbrunnen (GR)","Sì all'iniziativa sull'imposizione individuale a Rothenbrunnen: 66,1 per cento. Divergenza: Rothenbrunnen accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3638,49.8,49.8,50.2,"Scharans (GR)","Con il 50,2 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Scharans. Scharans e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3640,66.9,66.9,33.1,"Sils im Domleschg (GR)","Sì all'iniziativa sull'imposizione individuale a Sils im Domleschg: 66,9 per cento. Divergenza: Sils im Domleschg accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3661,51.1,51.1,48.9,"Cazis (GR)","La popolazione di Cazis approva l'iniziativa sull'imposizione individuale con il 51,1 per cento. Divergenza: Cazis accoglie l'iniziativa sull'imposizione individuale, il cantone Grigioni lo boccia."
3662,16.1,16.1,83.9,"Flerden (GR)","No all'iniziativa sull'imposizione individuale a Flerden: 83,9 per cento. Flerden e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3663,30.6,30.6,69.4,"Masein (GR)","A Masein l'iniziativa sull'imposizione individuale è respinta con il 69,4 per cento. Masein e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
3668,49.3,49.3,50.7,"Thusis (GR)","No all'iniziativa sull'imposizione individuale a Thusis: 50,7 per cento. Thusis e il cantone Grigioni respingono l'iniziativa sull'imposizione individuale."
