"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,51.2,51.2,48.8,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville ont approuvé avec 51,2 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La réforme veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants d'Aire-la-Ville ont approuvé le texte, tout comme le canton."
6602,5.7,5.7,94.3,"Anières (GE)","Les habitants d'Anières ont refusé avec 94,3 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. Le projet entend transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants d'Anières ont rejeté le texte, contrairement au canton."
6603,93.7,93.7,6.3,"Avully (GE)","Les habitants d'Avully acceptent par 93,7 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La réforme prévoit de transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. C'est à Avully que la loi a été le plus fortement approuvée."
6604,62.6,62.6,37.4,"Avusy (GE)","C'est oui à 62,6 pour cent à Avusy à la modification de la loi sur la fixation des tarifs des transports publics. La réforme veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants d'Avusy ont approuvé le texte, tout comme le canton."
6605,70.3,70.3,29.7,"Bardonnex (GE)","Les habitants de Bardonnex acceptent par 70,3 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La réforme prévoit de transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Bardonnex ont approuvé le texte, tout comme le canton."
6606,71.6,71.6,28.4,"Bellevue (GE)","Les habitants de Bellevue acceptent par 71,6 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La réforme prévoit de transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Bellevue ont approuvé le texte, tout comme le canton."
6607,45.5,45.5,54.5,"Bernex (GE)","Les habitants de Bernex refusent à 54,5 pour cent la modification de la loi sur la fixation des tarifs des transports publics. Le texte veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Bernex ont rejeté le texte, contrairement au canton."
6608,61.7,61.7,38.3,"Carouge (GE)","Les habitants de Carouge (GE) ont approuvé avec 61,7 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La réforme veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Carouge (GE) ont approuvé le texte, tout comme le canton."
6609,89.4,89.4,10.6,"Cartigny (GE)","C'est oui à 89,4 pour cent à Cartigny à la modification de la loi sur la fixation des tarifs des transports publics. La réforme veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Cartigny ont approuvé le texte, tout comme le canton."
6610,20.3,20.3,79.7,"Céligny (GE)","Les habitants de Céligny ont refusé avec 79,7 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. Le projet entend transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Céligny ont rejeté le texte, contrairement au canton."
6611,14.7,14.7,85.3,"Chancy (GE)","Les habitants de Chancy ont refusé avec 85,3 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. Le projet entend transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Chancy ont rejeté le texte, contrairement au canton."
6612,27.3,27.3,72.7,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries ont refusé avec 72,7 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. Le projet entend transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Chêne-Bougeries ont rejeté le texte, contrairement au canton."
6613,37.4,37.4,62.6,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg ont refusé avec 62,6 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. Le projet entend transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Chêne-Bourg ont rejeté le texte, contrairement au canton."
6614,76.9,76.9,23.1,"Choulex (GE)","C'est oui à 76,9 pour cent à Choulex à la modification de la loi sur la fixation des tarifs des transports publics. La réforme veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Choulex ont approuvé le texte, tout comme le canton."
6615,24.4,24.4,75.6,"Collex-Bossy (GE)","C'est non à 75,6 pour cent à la modification de la loi sur la fixation des tarifs des transports publics à Collex-Bossy. Le projet veut transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Collex-Bossy ont rejeté le texte, contrairement au canton."
6616,88.1,88.1,11.9,"Collonge-Bellerive (GE)","Les habitants de Collonge-Bellerive ont approuvé avec 88,1 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La réforme veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Collonge-Bellerive ont approuvé le texte, tout comme le canton."
6617,59.8,59.8,40.2,"Cologny (GE)","C'est oui à 59,8 pour cent à Cologny à la modification de la loi sur la fixation des tarifs des transports publics. La réforme veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Cologny ont approuvé le texte, tout comme le canton."
6618,45,45,55,"Confignon (GE)","Les habitants de Confignon refusent à 55 pour cent la modification de la loi sur la fixation des tarifs des transports publics. Le texte veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Confignon ont rejeté le texte, contrairement au canton."
6619,65.6,65.6,34.4,"Corsier (GE)","Les habitants de Corsier (GE) acceptent par 65,6 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La réforme prévoit de transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Corsier (GE) ont approuvé le texte, tout comme le canton."
6620,25.2,25.2,74.8,"Dardagny (GE)","Les habitants de Dardagny refusent à 74,8 pour cent la modification de la loi sur la fixation des tarifs des transports publics. Le texte veut faire passer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Dardagny ont rejeté le texte, contrairement au canton."
6621,35.2,35.2,64.8,"Genève (GE)","Les habitants de Genève ont refusé avec 64,8 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. Le projet entend transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Genève ont rejeté le texte, contrairement au canton."
6622,73.9,73.9,26.1,"Genthod (GE)","Les habitants de Genthod acceptent par 73,9 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La réforme prévoit de transférer la compétence en matière de grille tarifaire du Grand Conseil au Conseil d'Etat. Les habitants de Genthod ont approuvé le texte, tout comme le canton."
