"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4001,69.4,69.4,30.6,"Aarau AG","Die Gemeinde Aarau hat die SRG-Initiative mit 69,4 Prozent Ja-Stimmen angenommen. Damit hat in Aarau seit der letzten Abstimmung über die Erbschaftssteuer im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75,9 Prozent ein Nein in die Urne gelegt."
4002,2.9,2.9,97.1,"Biberstein AG","97,1 Prozent der Stimmbürgerinnen und Stimmbürger von Biberstein haben Nein gesagt zur SRG-Initiative. Damit ist in Biberstein die Ablehnung im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 gestiegen. Damals betrug der Nein-Stimmen-Anteil 75,6 Prozent."
4003,15,15,85,"Buchs AG","Nein zur SRG-Initiative in Buchs AG. Die Gemeinde hat die Vorlage mit 85 Prozent abgelehnt. Damit ist in Buchs AG die Ablehnung im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 gestiegen. Damals betrug der Nein-Stimmen-Anteil 67,4 Prozent."
4004,61,61,39,"Densbüren AG","Die Gemeinde Densbüren hat die SRG-Initiative mit 61 Prozent Ja-Stimmen angenommen. Damit hat in Densbüren seit der letzten Abstimmung über die Erbschaftssteuer im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 67,8 Prozent ein Nein in die Urne gelegt."
4005,16.4,16.4,83.6,"Erlinsbach AG","Nein zur SRG-Initiative in Erlinsbach AG: Mit 9'582 Nein- zu 1'878 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 83,6 Prozent. Damit ist in Erlinsbach AG die Ablehnung im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 gestiegen. Damals betrug der Nein-Stimmen-Anteil 69,6 Prozent."
4006,57,57,43,"Gränichen AG","In Gränichen hat die Stimmbevölkerung der SRG-Initiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 57 Prozent angenommen. Damit hat in Gränichen seit der letzten Abstimmung über die Erbschaftssteuer im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 68,2 Prozent ein Nein in die Urne gelegt."
4007,27,27,73,"Hirschthal AG","In Hirschthal hat die Stimmbevölkerung die SRG-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73 Prozent verworfen. Damit ist in Hirschthal die Ablehnung im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 gestiegen. Damals betrug der Nein-Stimmen-Anteil 60,1 Prozent."
4008,16.1,16.1,83.9,"Küttigen AG","Nein zur SRG-Initiative in Küttigen. Die Gemeinde hat die Vorlage mit 83,9 Prozent abgelehnt. Damit ist in Küttigen die Ablehnung im Vergleich zur Abstimmung über die No-Billag-Initiative im Jahr 2018 gestiegen. Damals betrug der Nein-Stimmen-Anteil 74,6 Prozent."
4009,81.2,81.2,18.8,"Muhen AG","In Muhen hat die Stimmbevölkerung der SRG-Initiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 81,2 Prozent angenommen. Damit hat in Muhen seit der letzten Abstimmung über die Erbschaftssteuer im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 62,4 Prozent ein Nein in die Urne gelegt."
4010,58.7,58.7,41.3,"Oberentfelden AG","58,7 Prozent der Abstimmenden in der Gemeinde Oberentfelden haben Ja gesagt zur SRG-Initiative. Damit hat in Oberentfelden seit der letzten Abstimmung über die Erbschaftssteuer im Jahr 2018 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 62,9 Prozent ein Nein in die Urne gelegt."
