"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,50,0,0,"Vaz/Obervaz (GR)","I risultati di questo comune non sono ancora noti."
3513,27.8,27.8,72.2,"Lantsch/Lenz (GR)","No all'iniziativa SSR a Lantsch/Lenz: 72,2 per cento. La quota di no a Lantsch/Lenz è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 79,5 per cento."
3514,44.3,44.3,55.7,"Schmitten (GR)","No a Schmitten GR: 39 contrari, 31 favorevoli. La quota di no a Schmitten GR è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 77,7 per cento."
3542,36.1,36.1,63.9,"Albula/Alvra (GR)","A Albula/Alvra l'iniziativa SSR non ottiene la maggioranza: 63,9 per cento di no. La quota di no a Albula/Alvra è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 77,8 per cento."
3543,33.6,33.6,66.4,"Surses (GR)","No all'iniziativa SSR a Surses: 66,4 per cento. La quota di no a Surses è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 85,2 per cento."
3544,33.3,33.3,66.7,"Bergün Filisur (GR)","No all'iniziativa SSR a Bergün Filisur: 66,7 per cento. La quota di no a Bergün Filisur è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 78,1 per cento."
3551,50,0,0,"Brusio (GR)","I risultati di questo comune non sono ancora noti."
3561,29,29,71,"Poschiavo (GR)","Con il 71 per cento dei voti, Poschiavo respinge l'iniziativa SSR. La quota di no a Poschiavo è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 85,3 per cento."
3572,27,27,73,"Falera (GR)","Con il 73 per cento dei voti, Falera respinge l'iniziativa SSR. La quota di no a Falera è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 79 per cento."
3575,34.6,34.6,65.4,"Laax (GR)","Con il 65,4 per cento dei voti, L'iniziativa SSR è respinta a Laax. La quota di no a Laax è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 77,5 per cento."
3581,22.5,22.5,77.5,"Sagogn (GR)","No all'iniziativa SSR a Sagogn: 77,5 per cento. La quota di no a Sagogn è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 83,5 per cento."
3582,31.3,31.3,68.7,"Schluein (GR)","A Schluein l'iniziativa SSR non ottiene la maggioranza: 68,7 per cento di no. La quota di no a Schluein è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 85 per cento."
3603,50,0,0,"Vals (GR)","I risultati di questo comune non sono ancora noti."
3618,50,0,0,"Lumnezia (GR)","I risultati di questo comune non sono ancora noti."
3619,35.8,35.8,64.2,"Ilanz/Glion (GR)","Con il 64,2 per cento dei voti, L'iniziativa SSR è respinta a Ilanz/Glion. La quota di no a Ilanz/Glion è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 81,7 per cento."
3633,44.3,44.3,55.7,"Fürstenau (GR)","Con il 55,7 per cento dei voti, Fürstenau respinge l'iniziativa SSR. La quota di no a Fürstenau è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 79,1 per cento."
3637,40.3,40.3,59.7,"Rothenbrunnen (GR)","Con il 59,7 per cento dei voti, L'iniziativa SSR è respinta a Rothenbrunnen. La quota di no a Rothenbrunnen è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 75,7 per cento."
3638,31,31,69,"Scharans (GR)","No all'iniziativa SSR a Scharans: 69 per cento. La quota di no a Scharans è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 78,4 per cento."
3640,46.5,46.5,53.5,"Sils im Domleschg (GR)","Con il 53,5 per cento dei voti, L'iniziativa SSR è respinta a Sils im Domleschg. La quota di no a Sils im Domleschg è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 76,1 per cento."
3661,50,0,0,"Cazis (GR)","I risultati di questo comune non sono ancora noti."
3662,32.5,32.5,67.5,"Flerden (GR)","Con il 67,5 per cento dei voti, L'iniziativa SSR è respinta a Flerden. La quota di no a Flerden è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 85 per cento."
3663,50,0,0,"Masein (GR)","I risultati di questo comune non sono ancora noti."
3668,43.1,43.1,56.9,"Thusis (GR)","Con il 56,9 per cento dei voti, L'iniziativa SSR è respinta a Thusis. La quota di no a Thusis è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 74 per cento."
3669,28.1,28.1,71.9,"Tschappina (GR)","No a Tschappina: 64 contrari, 25 favorevoli. La quota di no a Tschappina è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 88 per cento."
3670,39.6,39.6,60.4,"Urmein (GR)","Con il 60,4 per cento dei voti, Urmein respinge l'iniziativa SSR. La quota di no a Urmein è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 81,8 per cento."
3672,30.4,30.4,69.6,"Safiental (GR)","A Safiental l'iniziativa SSR non ottiene la maggioranza: 69,6 per cento di no. La quota di no a Safiental è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 84,7 per cento."
3673,33.4,33.4,66.6,"Domleschg (GR)","A Domleschg l'iniziativa SSR non ottiene la maggioranza: 66,6 per cento di no. La quota di no a Domleschg è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 80,5 per cento."
3681,31.4,31.4,68.6,"Avers (GR)","A Avers, l'iniziativa SSR è respinta per 48 a 22 voti. La quota di no a Avers è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 87,6 per cento."
3695,31.1,31.1,68.9,"Sufers (GR)","A Sufers, l'iniziativa SSR è respinta per 51 a 23 voti. La quota di no a Sufers è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 77,6 per cento."
