"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6408,85,85,15,"Cortaillod (NE)","NA NA"
6413,26.5,26.5,73.5,"Rochefort (NE)","NA NA"
6416,83.8,83.8,16.2,"Milvignes (NE)","NA NA"
6417,32,32,68,"La Grande Béroche (NE)","NA NA"
6421,2.1,2.1,97.9,"La Chaux-de-Fonds (NE)","NA NA"
6422,0.9,0.9,99.1,"Les Planchettes (NE)","NA NA"
6423,9.7,9.7,90.3,"La Sagne (NE)","NA NA"
6432,46.5,46.5,53.5,"La Brévine (NE)","NA NA"
6433,87,87,13,"Brot-Plamboz (NE)","NA NA"
6434,46.4,46.4,53.6,"Le Cerneux-Péquignot (NE)","NA NA"
6435,41.3,41.3,58.7,"La Chaux-du-Milieu (NE)","NA NA"
6436,80.6,80.6,19.4,"Le Locle (NE)","NA NA"
6404,9.6,9.6,90.4,"Boudry (NE)","NA NA"
6451,20.3,20.3,79.7,"Cornaux (NE)","NA NA"
6452,15,15,85,"Cressier (NE)","NA NA"
6455,48.4,48.4,51.6,"Le Landeron (NE)","NA NA"
6456,17.3,17.3,82.7,"Lignières (NE)","NA NA"
6458,48.3,48.3,51.7,"Neuchâtel (NE)","NA NA"
6487,35.9,35.9,64.1,"Val-de-Ruz (NE)","NA NA"
6504,46.2,46.2,53.8,"La Côte-aux-Fées (NE)","NA NA"
6511,54.7,54.7,45.3,"Les Verrières (NE)","NA NA"
6512,61.6,61.6,38.4,"Val-de-Travers (NE)","NA NA"
6513,44,44,56,"Laténa (NE)","NA NA"
6437,54.3,54.3,45.7,"Les Ponts-de-Martel (NE)","NA NA"
