"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1501,48.6,48.6,51.4,"Beckenried NW","NA NA"
1502,66.3,66.3,33.7,"Buochs NW","NA NA"
1503,88.5,88.5,11.5,"Dallenwil NW","NA NA"
1504,75.7,75.7,24.3,"Emmetten NW","NA NA"
1505,75.1,75.1,24.9,"Ennetbürgen NW","NA NA"
1506,18.9,18.9,81.1,"Ennetmoos NW","NA NA"
1507,80.7,80.7,19.3,"Hergiswil NW","NA NA"
1508,16.2,16.2,83.8,"Oberdorf NW","NA NA"
1509,52.8,52.8,47.2,"Stans NW","NA NA"
1510,51.6,51.6,48.4,"Stansstad NW","NA NA"
1511,39.4,39.4,60.6,"Wolfenschiessen NW","NA NA"
