"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,26.6,26.6,73.4,"Vaz/Obervaz (GR)",
3513,64.5,64.5,35.5,"Lantsch/Lenz (GR)",
3514,40,40,60,"Schmitten (GR)",
3542,0.6,0.6,99.4,"Albula/Alvra (GR)",
3543,74.7,74.7,25.3,"Surses (GR)",
3544,28.4,28.4,71.6,"Bergün Filisur (GR)",
3551,33.9,33.9,66.1,"Brusio (GR)",
3561,58.7,58.7,41.3,"Poschiavo (GR)",
3572,59.8,59.8,40.2,"Falera (GR)",
3575,82.7,82.7,17.3,"Laax (GR)",
3581,36.9,36.9,63.1,"Sagogn (GR)",
3582,45.8,45.8,54.2,"Schluein (GR)",
3603,45.2,45.2,54.8,"Vals (GR)",
3618,43.4,43.4,56.6,"Lumnezia (GR)",
3619,74.1,74.1,25.9,"Ilanz/Glion (GR)",
3633,72.2,72.2,27.8,"Fürstenau (GR)",
3637,69.2,69.2,30.8,"Rothenbrunnen (GR)",
3638,66.4,66.4,33.6,"Scharans (GR)",
3640,59.4,59.4,40.6,"Sils im Domleschg (GR)",
3661,80.1,80.1,19.9,"Cazis (GR)",
3662,79.1,79.1,20.9,"Flerden (GR)",
3663,41,41,59,"Masein (GR)",
3668,6.1,6.1,93.9,"Thusis (GR)",
3669,36.7,36.7,63.3,"Tschappina (GR)",
3670,52.6,52.6,47.4,"Urmein (GR)",
3672,36.2,36.2,63.8,"Safiental (GR)",
3673,75.8,75.8,24.2,"Domleschg (GR)",
3681,58.9,58.9,41.1,"Avers (GR)",
3695,48.4,48.4,51.6,"Sufers (GR)",
3701,46,46,54,"Andeer (GR)",
3711,67.9,67.9,32.1,"Rongellen (GR)",
3712,28.7,28.7,71.3,"Zillis-Reischen (GR)",
3713,33.1,33.1,66.9,"Ferrera (GR)",
3714,64.7,64.7,35.3,"Rheinwald (GR)",
3715,72.4,72.4,27.6,"Muntogna da Schons (GR)",
3721,41.7,41.7,58.3,"Bonaduz (GR)",
3722,52.6,52.6,47.4,"Domat/Ems (GR)",
3723,8.1,8.1,91.9,"Rhäzüns (GR)",
3731,44,44,56,"Felsberg (GR)",
3732,61.6,61.6,38.4,"Flims (GR)",
3733,53.4,53.4,46.6,"Tamins (GR)",
3734,23.9,23.9,76.1,"Trin (GR)",
3746,57.9,57.9,42.1,"Zernez (GR)",
3752,42.7,42.7,57.3,"Samnaun (GR)",
3762,26.1,26.1,73.9,"Scuol (GR)",
3764,91.2,91.2,8.8,"Valsot (GR)",
3781,6.4,6.4,93.6,"Bever (GR)",
3782,88.9,88.9,11.1,"Celerina/Schlarigna (GR)",
3783,56.7,56.7,43.3,"Madulain (GR)",
3784,74.9,74.9,25.1,"Pontresina (GR)",
3785,60.9,60.9,39.1,"La Punt-Chamues-ch (GR)",
3786,24.9,24.9,75.1,"Samedan (GR)",
3787,96.1,96.1,3.9,"St. Moritz (GR)",
3788,56.6,56.6,43.4,"S-chanf (GR)",
3789,56.3,56.3,43.7,"Sils im Engadin/Segl (GR)",
3790,79.5,79.5,20.5,"Silvaplana (GR)",
3791,70.1,70.1,29.9,"Zuoz (GR)",
3792,43.1,43.1,56.9,"Bregaglia (GR)",
3804,48.1,48.1,51.9,"Buseno (GR)",
3805,19.1,19.1,80.9,"Castaneda (GR)",
3808,57.5,57.5,42.5,"Rossa (GR)",
3810,6.3,6.3,93.7,"Santa Maria in Calanca (GR)",
3821,67.4,67.4,32.6,"Lostallo (GR)",
3822,44.2,44.2,55.8,"Mesocco (GR)",
3823,38.5,38.5,61.5,"Soazza (GR)",
3831,42.5,42.5,57.5,"Cama (GR)",
3832,56.6,56.6,43.4,"Grono (GR)",
3834,69.1,69.1,30.9,"Roveredo (GR)",
3835,71,71,29,"San Vittore (GR)",
3837,45.6,45.6,54.4,"Calanca (GR)",
3847,64.4,64.4,35.6,"Val Müstair (GR)",
3851,51.4,51.4,48.6,"Davos (GR)",
3861,61.2,61.2,38.8,"Fideris (GR)",
3862,42.1,42.1,57.9,"Furna (GR)",
3863,65.1,65.1,34.9,"Jenaz (GR)",
3871,5,5,95,"Klosters-Serneus (GR)",
3881,67.3,67.3,32.7,"Conters im Prättigau (GR)",
3882,82.6,82.6,17.4,"Küblis (GR)",
3891,89.6,89.6,10.4,"Luzein (GR)",
3901,20.3,20.3,79.7,"Coira (GR)",
3911,76.7,76.7,23.3,"Churwalden (GR)",
3921,53.7,53.7,46.3,"Arosa (GR)",
3945,88,88,12,"Trimmis (GR)",
3946,40.6,40.6,59.4,"Untervaz (GR)",
3947,55.1,55.1,44.9,"Zizers (GR)",
3951,35.3,35.3,64.7,"Fläsch (GR)",
3952,83.6,83.6,16.4,"Jenins (GR)",
3953,66.7,66.7,33.3,"Maienfeld (GR)",
3954,60,60,40,"Malans (GR)",
3955,65.3,65.3,34.7,"Landquart (GR)",
3961,61.1,61.1,38.9,"Grüsch (GR)",
3962,58.6,58.6,41.4,"Schiers (GR)",
3972,18.5,18.5,81.5,"Seewis im Prättigau (GR)",
3981,48.4,48.4,51.6,"Breil/Brigels (GR)",
3982,43.5,43.5,56.5,"Disentis/Mustér (GR)",
3983,51,51,49,"Medel (Lucmagn) (GR)",
3985,92.4,92.4,7.6,"Sumvitg (GR)",
3986,67.2,67.2,32.8,"Tujetsch (GR)",
3987,32.5,32.5,67.5,"Trun (GR)",
3988,74.5,74.5,25.5,"Obersaxen Mundaun (GR)",
