"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,74.5,74.5,25.5,"Vaz/Obervaz (GR)","I cittadini di Vaz/Obervaz hanno accolto con il 74,5 % il controprogetto all'Iniziativa sul denaro contante, mentre hanno bociato il testo principale (no al 52,7 %)."
3513,59.7,59.7,40.3,"Lantsch/Lenz (GR)","I cittadini di Lantsch/Lenz hanno accolto con il 59,7 % il controprogetto all'Iniziativa sul denaro contante, mentre hanno bociato il testo principale (no al 52,2 %)."
3514,29.9,29.9,70.1,"Schmitten (GR)","I cittadini di Schmitten GR hanno detto sì con il 75,6 percento all'Initiativa sul denaro contante e si sono opposti al controprogetto con il 70,1 %."
3542,56.2,56.2,43.8,"Albula/Alvra (GR)","I cittadini di Albula/Alvra hanno accolto con il 56,2 % il controprogetto all'Iniziativa sul denaro contante, mentre hanno bociato il testo principale (no al 58,8 %)."
3543,59.5,59.5,40.5,"Surses (GR)","I cittadini di Surses hanno accolto con il 59,5 % il controprogetto all'Iniziativa sul denaro contante, mentre hanno bociato il testo principale (no al 52,5 %)."
3544,7.7,7.7,92.3,"Bergün Filisur (GR)","I cittadini di Bergün Filisur hanno bocciato l'Iniziativa sul denaro contante e anche il controprogetto. I testi sono stati respinti rispettivamente con il 97,2 % e con il 92,3 %."
3551,26.6,26.6,73.4,"Brusio (GR)","I cittadini di Brusio hanno detto sì con il 87,3 percento all'Initiativa sul denaro contante e si sono opposti al controprogetto con il 73,4 %."
3561,30.1,30.1,69.9,"Poschiavo (GR)","I cittadini di Poschiavo hanno detto no l'Iniziativa sul denaro contante e anche il controprogetto. I testi sono stati respinti rispettivamente con il 99,8 % e con il 69,9 %."
3572,87.7,87.7,12.3,"Falera (GR)","Sì col 75,7 % all'Iniziativa sul denaro contante. Approvato con il 87,7 % anche il controprogetto. I cittadini di Falera hanno però preferito l'inizaitiva con il 63 % ."
3575,55.3,55.3,44.7,"Laax (GR)","I cittadini di Laax hanno accolto con il 55,3 % il controprogetto all'Iniziativa sul denaro contante, mentre hanno bociato il testo principale (no al 52,2 %)."
