"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6002,65,65,35,"Brigue-Glis (VS)","La population de Brigue-Glis  accepte à 65 pour cent l'imposition individuelle des couples mariés. Brigue-Glis a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
6004,58.7,58.7,41.3,"Eggerberg (VS)","l'imposition individuelle des couples mariés est acceptée à Eggerberg par 58,7 pour cent des suffrages. Eggerberg a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
6007,54,54,46,"Naters (VS)","l'imposition individuelle des couples mariés est acceptée à Naters par 54 pour cent des suffrages. Naters a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
6008,1.5,1.5,98.5,"Ried-Brig (VS)","À Ried-Brig, l'imposition individuelle des couples mariés est refusée à 98,5 pour cent. Ried-Brig a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6009,21.7,21.7,78.3,"Simplon (VS)","Avec 78,3 pour cent des voix, l'imposition individuelle des couples mariés est refusée à Simplon. Simplon a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6010,23.3,23.3,76.7,"Termen (VS)","La population de Termen a rejeté l'imposition individuelle des couples mariés à 76,7 pour cent. Termen a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6011,48.9,48.9,51.1,"Zwischbergen (VS)","À Zwischbergen, l'imposition individuelle des couples mariés est refusée à 51,1 pour cent. Zwischbergen a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6021,35.6,35.6,64.4,"Ardon (VS)","La population d'Ardon a rejeté l'imposition individuelle des couples mariés à 64,4 pour cent. Ardon a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6022,56.6,56.6,43.4,"Chamoson (VS)","La population de Chamoson  accepte à 56,6 pour cent l'imposition individuelle des couples mariés. Chamoson a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
6023,31.9,31.9,68.1,"Conthey (VS)","À Conthey, l'imposition individuelle des couples mariés est refusée à 68,1 pour cent. Conthey a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6024,12.5,12.5,87.5,"Nendaz (VS)","Avec 87,5 pour cent des voix, l'imposition individuelle des couples mariés est refusée à Nendaz. Nendaz a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6025,37.7,37.7,62.3,"Vétroz (VS)","La population de Vétroz a rejeté l'imposition individuelle des couples mariés à 62,3 pour cent. Vétroz a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6032,45.3,45.3,54.7,"Bourg-Saint-Pierre (VS)","À Bourg-Saint-Pierre, l'imposition individuelle des couples mariés est refusée à 54,7 pour cent. Bourg-Saint-Pierre a dit non à l'imposition individuelle des couples mariés, tout comme le canton."
6033,98.8,98.8,1.2,"Liddes (VS)","La population de Liddes  approuve à 98,8 pour cent l'imposition individuelle des couples mariés. Liddes a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
6034,94,94,6,"Orsières (VS)","La population d'Orsières  accepte à 94 pour cent l'imposition individuelle des couples mariés. Orsières a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
6035,53.5,53.5,46.5,"Sembrancher (VS)","À Sembrancher, l'imposition individuelle des couples mariés est acceptée à 53,5 pour cent. Sembrancher a dit oui à l'imposition individuelle des couples mariés, mais le canton a voté non."
