"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,"contre-proposition oui",57.5,42.5,"Aire-la-Ville (GE)","Oui à 71,1 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide au moyen de formulations juridiquement éprouvées. Et oui aussi à 57,5 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Invités à trancher entre ces deux propositions, les habitants d'Aire-la-Ville ont opté pour le contre-projet avec 59,5 % de oui."
6602,"contre-proposition oui",52.7,47.3,"Anières (GE)","Les citoyens d'Anières privilégient le contre-projet du Conseil fédéral et du Parlement, qui vise à garantir la disponibilité de l'argent liquide (67,7 % de oui à la question subsidiaire). Le texte recueille 80,5 % de oui. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est toutefois également acceptée avec 52,7 % de oui."
6603,"contre-proposition oui",65.3,34.7,"Avully (GE)","Les citoyens d'Avully ont tranché en faveur du contre-projet du Conseil fédéral et du Parlement visant à garantir la disponibilité de l'argent liquide (55 % de oui). Ils ont préféré cette proposition avec 70,3 % de oui. Ils ont toutefois également approuvé avec 65,3 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets""."
6604,"contre-proposition oui",53.7,46.3,"Avusy (GE)","Les citoyens d'Avusy acceptent avec 53,7 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils refusent le contre-projet du Conseil fédéral et du Parlement (23,2 % de non) qui prévoit de garantir la disponibilité de l'argent liquide par des dispositions juridiquement éprouvées."
6605,"contre-proposition oui",52.7,47.3,"Bardonnex (GE)","Oui à 77,8 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide au moyen de formulations juridiquement éprouvées. Et oui aussi à 52,7 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Invités à trancher entre ces deux propositions, les habitants de Bardonnex ont opté pour le contre-projet avec 69,1 % de oui."
6606,"contre-proposition oui",56.4,43.6,"Bellevue (GE)","Les citoyens de Bellevue ont tranché en faveur du contre-projet du Conseil fédéral et du Parlement visant à garantir la disponibilité de l'argent liquide (59,8 % de oui). Ils ont préféré cette proposition avec 72,4 % de oui. Ils ont toutefois également approuvé avec 56,4 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets""."
6607,"contre-proposition oui",52.8,47.2,"Bernex (GE)","Les citoyens de Bernex ont tranché en faveur du contre-projet du Conseil fédéral et du Parlement visant à garantir la disponibilité de l'argent liquide (64,3 % de oui). Ils ont préféré cette proposition avec 74,6 % de oui. Ils ont toutefois également approuvé avec 52,8 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets""."
6608,"contre-proposition oui",51.9,48.1,"Carouge (GE)","À Carouge (GE), le contre-projet du Conseil fédéral et du Parlement l'emporte dans la question décisive avec 64,4 % de oui. Il avait déjà obtenu 74,8 % de oui dans le vote principal. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est elle aussi approuvée, avec 51,9 % de oui."
6609,"contre-proposition oui",47.8,52.2,"Cartigny (GE)","Les citoyens de Cartigny acceptent avec 79,9 % de oui le contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils s'opposent par contre à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 52,2 %)."
6610,"contre-proposition oui",49.6,50.4,"Céligny (GE)","À Céligny, le contre-projet du Conseil fédéral et du Parlement est accepté avec 70,6 % de oui. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est pour sa part rejetée avec 50,4 % de non."
