"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6404,70.4,70.4,29.6,"Boudry (NE)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Boudry. Ils refusent avec 53,3 % de non l’initiative du PS. Ils s'opposent aussi au contre-projet (93,8 % de non), qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
6408,27.5,27.5,72.5,"Cortaillod (NE)","C'est oui à Cortaillod à 68,7 % à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. C'est non par contre à 37,8 % au contre-projet du gouvernement qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action."
6413,38.5,38.5,61.5,"Rochefort (NE)","C'est oui à 99,7 % à Rochefort à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et modifier la Constitution pour y ajouter un plan d'action. C'est non par contre à 68,4 % à une initiative du PS qui prévoit un chèque dentaire annuel de 300 francs."
6416,32.4,32.4,67.6,"Milvignes (NE)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Milvignes. Ils refusent avec 73,5 % de non l'initiative prévoyant un chèque dentaire annuel de 300 francs. Ils s'opposent aussi au contre-projet (86,5 % de non), qui prévoit qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
6417,42.6,42.6,57.4,"La Grande Béroche (NE)",
6421,88.8,88.8,11.2,"La Chaux-de-Fonds (NE)","Les citoyens de La Chaux-de-Fonds disent oui à 65,1 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 53,4 % de non."
6422,46,46,54,"Les Planchettes (NE)","Les citoyens des Planchettes acceptent avec 36,4 % de oui un contre-projet qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action. Ils s'opposent par contre à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 16,8 %)."
6423,14,14,86,"La Sagne (NE)","C'est oui à 51 % à La Sagne à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et modifier la Constitution pour y ajouter un plan d'action. C'est non par contre à 95,4 % à une initiative du PS qui prévoit un chèque dentaire annuel de 300 francs."
6432,89,89,11,"La Brévine (NE)","C'est oui à La Brévine à 69,9 % à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. C'est non par contre à 28,9 % au contre-projet du gouvernement qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action."
6433,84.3,84.3,15.7,"Brot-Plamboz (NE)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Brot-Plamboz. Ils refusent avec 57,2 % de non l'initiative prévoyant un chèque dentaire annuel de 300 francs. Ils s'opposent aussi au contre-projet (64,9 % de non), qui prévoit qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
6434,20.7,20.7,79.3,"Le Cerneux-Péquignot (NE)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens du Cerneux-Péquignot. Ils refusent avec 75,2 % de non l’initiative du PS. Ils s'opposent aussi au contre-projet (81,5 % de non), qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
6435,61,61,39,"La Chaux-du-Milieu (NE)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de La Chaux-du-Milieu. Ils refusent avec 85,2 % de non l’initiative du PS. Ils s'opposent aussi au contre-projet (80,4 % de non), qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
6436,38.3,38.3,61.7,"Le Locle (NE)",
6437,85.8,85.8,14.2,"Les Ponts-de-Martel (NE)","C'est oui à 51,5 % aux Ponts-de-Martel à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et modifier la Constitution pour y ajouter un plan d'action. C'est non par contre à 50,2 % à une initiative du PS qui prévoit un chèque dentaire annuel de 300 francs."
6451,27.4,27.4,72.6,"Cornaux (NE)","Oui à 97,7 % au contre-projet demandant d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action. Et oui aussi à 83,7 % à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Invités à trancher entre ces deux propositions, les habitants de Cornaux ont opté pour le contre-projet avec 72,6 % de oui."
6452,84.6,84.6,15.4,"Cressier (NE)",
6455,90.1,90.1,9.9,"Le Landeron (NE)",
6456,44.2,44.2,55.8,"Lignières (NE)","Les citoyens de Lignières acceptent avec 53,3 % de oui l'initiative du PS prévoyant un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils refusent le contre-projet du gouvernement (26,3 % de non) qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action."
6458,49.6,49.6,50.4,"Neuchâtel (NE)",
6487,24.5,24.5,75.5,"Val-de-Ruz (NE)",
6504,39.6,39.6,60.4,"La Côte-aux-Fées (NE)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de La Côte-aux-Fées. Ils refusent avec 66,5 % de non l’initiative du PS. Ils s'opposent aussi au contre-projet (55 % de non), qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
6511,97.1,97.1,2.9,"Les Verrières (NE)",
6512,84.9,84.9,15.1,"Val-de-Travers (NE)","Les citoyens de Val-de-Travers disent oui à 82,4 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 63,2 %)."
6513,55.4,55.4,44.6,"Laténa (NE)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Laténa. Ils refusent avec 88 % de non l'initiative prévoyant un chèque dentaire annuel de 300 francs. Ils s'opposent aussi au contre-projet (63,9 % de non), qui prévoit qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
