"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5401,7.9,7.9,92.1,"Aigle (VD)",
5402,18,18,82,"Bex (VD)","Les citoyens de Bex disent oui à 66,8 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 50,4 %)."
5403,8.3,8.3,91.7,"Chessel (VD)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Chessel. Ils refusent avec 87,1 % de non l’initiative du PS. Ils s'opposent aussi au contre-projet (89,2 % de non), qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
5404,89.3,89.3,10.7,"Corbeyrier (VD)",
5405,66.8,66.8,33.2,"Gryon (VD)",
5406,66.4,66.4,33.6,"Lavey-Morcles (VD)","Les citoyens de Lavey-Morcles souhaitent que la santé bucco-dentaire soit inscrite dans la loi et que l'Etat soit chargé d'établir un plan d'action. Ils ont dit oui à 59,3 % de oui au contre-projet d'une initiative du PS qui prévoyait un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils ont été 33,6 % à préférer le contre-projet. L'initiative a obtenu 52,2 % de oui."
5407,38.7,38.7,61.3,"Leysin (VD)",
5408,46.8,46.8,53.2,"Noville (VD)","Les citoyens de Noville disent oui à 52,4 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 56,2 % de non."
5409,13.1,13.1,86.9,"Ollon (VD)","Les citoyens d'Ollon disent oui à 83 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 54,4 % de non."
5410,65.7,65.7,34.3,"Ormont-Dessous (VD)","Les citoyens d'Ormont-Dessous disent oui à 67,1 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 65,3 % de non."
5411,96.3,96.3,3.7,"Ormont-Dessus (VD)","Les citoyens d'Ormont-Dessus disent oui à 60,8 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 70 %)."
5412,32.5,32.5,67.5,"Rennaz (VD)","Les citoyens de Rennaz disent oui à 54,6 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 62,1 %)."
5413,91.2,91.2,8.8,"Roche (VD)","Les citoyens de Roche (VD) souhaitent que la santé bucco-dentaire soit inscrite dans la loi et que l'Etat soit chargé d'établir un plan d'action. Ils ont dit oui à 55,2 % de oui au contre-projet d'une initiative du PS qui prévoyait un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils ont été 8,8 % à préférer le contre-projet. L'initiative a obtenu 53,4 % de oui."
5414,75.9,75.9,24.1,"Villeneuve (VD)","Les citoyens de Villeneuve (VD) ne veulent ni un chèque dentaire annuel de 300 francs, ni inscrire la santé bucco-dentaire dans la loi et ajouter un plan d'action pour l'Etat. Ils ont refusé l'initiative du PS avec 88,2 % de non et le contre-projet avec 21,9 % de non."
5415,4.6,4.6,95.4,"Yvorne (VD)",
5422,55.4,55.4,44.6,"Aubonne (VD)",
