"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5401,4.7,4.7,95.3,"Aigle (VD)","Non à 95,3 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Aigle. Aigle dit oui à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an, tandis que le canton Vaud dit non."
5402,86.4,86.4,13.6,"Bex (VD)","À Bex, 86,4 pour cent des votants soutiennent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an. NA"
5403,68,68,32,"Chessel (VD)","Oui à 68 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Chessel. NA"
5404,26.7,26.7,73.3,"Corbeyrier (VD)","À Corbeyrier, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 73,3 pour cent. Corbeyrier et le canton Vaud rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
5405,19.5,19.5,80.5,"Gryon (VD)","La population de Gryon refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 80,5 pour cent. Gryon dit oui à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an, tandis que le canton Vaud dit non."
5406,18.2,18.2,81.8,"Lavey-Morcles (VD)","À Lavey-Morcles, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 81,8 pour cent. Lavey-Morcles dit oui à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an, tandis que le canton Vaud dit non."
5407,18.5,18.5,81.5,"Leysin (VD)","À Leysin, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 81,5 pour cent. Leysin dit oui à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an, tandis que le canton Vaud dit non."
5408,94.8,94.8,5.2,"Noville (VD)","La population de Noville approuve l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 94,8 pour cent. NA"
5409,34.3,34.3,65.7,"Ollon (VD)","À Ollon, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 65,7 pour cent. Ollon et le canton Vaud rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
5410,63.2,63.2,36.8,"Ormont-Dessous (VD)","À Ormont-Dessous, 63,2 pour cent des votants soutiennent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an. NA"
5411,36.3,36.3,63.7,"Ormont-Dessus (VD)","À Ormont-Dessus, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 63,7 pour cent. Ormont-Dessus et le canton Vaud rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
5412,71.9,71.9,28.1,"Rennaz (VD)","La population de Rennaz approuve l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 71,9 pour cent. NA"
5413,67.7,67.7,32.3,"Roche (VD)","À Roche (VD), l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est acceptée à 67,7 pour cent. NA"
5414,71.4,71.4,28.6,"Villeneuve (VD)","À Villeneuve (VD), l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est acceptée à 71,4 pour cent. NA"
5415,35.2,35.2,64.8,"Yvorne (VD)","La population d'Yvorne refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 64,8 pour cent. Yvorne et le canton Vaud rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
5422,78.2,78.2,21.8,"Aubonne (VD)","La population d'Aubonne approuve l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 78,2 pour cent. NA"
5423,82.2,82.2,17.8,"Ballens (VD)","À Ballens, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est acceptée à 82,2 pour cent. NA"
5424,37.2,37.2,62.8,"Berolle (VD)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Berolle : 62,8 pour cent. Berolle et le canton Vaud rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
5425,66.9,66.9,33.1,"Bière (VD)","Oui à 66,9 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Bière. NA"
5426,40.1,40.1,59.9,"Bougy-Villars (VD)","La population de Bougy-Villars rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 59,9 pour cent. Bougy-Villars et le canton Vaud rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
