"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6702,50,0,0,"Boécourt (JU)","Les résultats ne sont pas encore connus dans cette commune."
6703,32.7,32.7,67.3,"Bourrignon (JU)","Avec 67,3 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Bourrignon. Bourrignon et le canton Jura rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6704,38.7,38.7,61.3,"Châtillon (JU)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Châtillon (JU) : 61,3 pour cent. Châtillon (JU) et le canton Jura rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6706,50,0,0,"Courchapoix (JU)","Les résultats ne sont pas encore connus dans cette commune."
6708,50,0,0,"Courrendlin (JU)","Les résultats ne sont pas encore connus dans cette commune."
6709,50,0,0,"Courroux (JU)","Les résultats ne sont pas encore connus dans cette commune."
6710,50,0,0,"Courtételle (JU)","Les résultats ne sont pas encore connus dans cette commune."
6711,50,0,0,"Delémont (JU)","Les résultats ne sont pas encore connus dans cette commune."
6712,50,0,0,"Develier (JU)","Les résultats ne sont pas encore connus dans cette commune."
6713,69.6,69.6,30.4,"Ederswiler (JU)","À Ederswiler, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est approuvée par 32 voix contre 14. Changement d'opinion à Ederswiler: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6715,50,0,0,"Mervelier (JU)","Les résultats ne sont pas encore connus dans cette commune."
6716,43.2,43.2,56.8,"Mettembert (JU)","À Mettembert, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est repoussée par 25 voix contre 19. Mettembert et le canton Jura rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6718,47.1,47.1,52.9,"Movelier (JU)","À Movelier, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 52,9 pour cent. Movelier et le canton Jura rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6719,39.8,39.8,60.2,"Pleigne (JU)","À Pleigne, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 60,2 pour cent. Pleigne et le canton Jura rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6721,31.9,31.9,68.1,"Rossemaison (JU)","Avec 68,1 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Rossemaison. Rossemaison et le canton Jura rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
