"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6002,"contre-proposition oui",45.8,54.2,"Brigue-Glis (VS)","Les citoyens de Brigue-Glis soutiennent le contre-projet du Conseil fédéral et du Parlement (58,8 % de oui) garantissant la disponibilité de l'argent liquide. Ils refusent en revanche l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (54,2 % de non)."
6004,"initiative oui",80.1,19.9,"Eggerberg (VS)","Les ayants droit d'Eggerberg ont tranché: ils sont favorables à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" qui veut garantir le maintien de l'argent liquide en Suisse. Les citoyens ont dit oui à 80,1. Ils acceptent aussi le contre-projet du Conseil fédéral et du Parlement avec 66,3 % de oui. Avec cette proposition, la disponibilité de l'argent liquide est garantie par des dispositions formulées de manière juridiquement claire et applicables. Invités à choisir, les habitants d'Eggerberg tranchent toutefois en faveur de l'initiative avec 90,7 % de oui."
6007,"contre-proposition oui",46.8,53.2,"Naters (VS)","Les citoyens de Naters disent oui à 50,6 à un contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils refusent par contre l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 53,2 %)."
6008,"contre-proposition oui",54.9,45.1,"Ried-Brig (VS)","Oui à 59,9 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide au moyen de formulations juridiquement éprouvées. Et oui aussi à 54,9 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Invités à trancher entre ces deux propositions, les habitants de Ried-Brig ont opté pour le contre-projet avec 53,2 % de oui."
6009,"initiative oui",58.7,41.3,"Simplon (VS)","Les citoyens de Simplon souhaitent que la disponibilité de l'argent liquide soit garantie par des bases légales claires. Ils ont dit oui à 88,8 % de oui au contre-projet à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils ont été 34,1 % à préférer le contre-projet. L'initiative a obtenu 58,7 % de oui."
6010,"initiative oui",73,27,"Termen (VS)","Les citoyens de Termen disent oui à 73 à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils s'opposent par contre au contre-projet du Conseil fédéral et du Parlement avec 77 % de non."
6011,"deux fois non",31.5,68.5,"Zwischbergen (VS)","À Zwischbergen, ni l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni le contre-projet du Conseil fédéral et du Parlement ne convainquent. L'initiative est rejetée avec 68,5 % de non, tandis que le contre-projet, qui vise à garantir la disponibilité de l'argent liquide, est refusé avec 63,6 % de non."
6021,"contre-proposition oui",5.5,94.5,"Ardon (VS)","Les citoyens d'Ardon acceptent avec 54 % de oui le contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils s'opposent par contre à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 94,5 %)."
6022,"contre-proposition oui",40.9,59.1,"Chamoson (VS)","Les citoyens de Chamoson soutiennent le contre-projet du Conseil fédéral et du Parlement (68,1 % de oui) garantissant la disponibilité de l'argent liquide. Ils refusent en revanche l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (59,1 % de non)."
6023,"deux fois non",40.9,59.1,"Conthey (VS)","À Conthey, ni l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni le contre-projet du Conseil fédéral et du Parlement ne convainquent. L'initiative est rejetée avec 59,1 % de non, tandis que le contre-projet, qui vise à garantir la disponibilité de l'argent liquide, est refusé avec 70,3 % de non."
6024,"contre-proposition oui",5.3,94.7,"Nendaz (VS)","C'est oui à 53,9 % à Nendaz au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. C'est non par contre à 94,7 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets""."
6025,"contre-proposition oui",55,45,"Vétroz (VS)","À Vétroz, le contre-projet du Conseil fédéral et du Parlement l'emporte dans la question décisive avec 65 % de oui. Il avait déjà obtenu 59,4 % de oui dans le vote principal. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est elle aussi approuvée, avec 55 % de oui."
6032,"contre-proposition oui",9.9,90.1,"Bourg-Saint-Pierre (VS)","À Bourg-Saint-Pierre, le contre-projet du Conseil fédéral et du Parlement est accepté avec 80 % de oui. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est pour sa part rejetée avec 90,1 % de non."
6033,"initiative oui",66.6,33.4,"Liddes (VS)","Oui à 66,6 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" qui veut garantir le maintien de l'argent liquide en Suisse en inscrivant sa disponibilité dans la Constitution. Oui également avec 87,5 % de oui au contre-projet du Conseil fédéral et du Parlement qui reprend des formulations de lois éprouvées, juridiquement univoques et faciles à mettre en oeuvre. Les citoyens de Liddes ont toutefois préféré l'initiative avec 85,5 % de oui."
6034,"contre-proposition oui",18.2,81.8,"Orsières (VS)","Les citoyens d'Orsières soutiennent le contre-projet du Conseil fédéral et du Parlement (70,6 % de oui) garantissant la disponibilité de l'argent liquide. Ils refusent en revanche l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (81,8 % de non)."
6035,"deux fois non",8.1,91.9,"Sembrancher (VS)","Ni l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni le contre-projet du Conseil fédéral et du Parlement ne trouvent grâce aux yeux des citoyens de Sembrancher. Ils refusent avec 91,9 % de non l’initiative. Ils s'opposent aussi au contre-projet (71,5 % de non), qui vise à garantir la disponibilité de l'argent liquide par des dispositions juridiquement éprouvées."
6037,"initiative oui",52,48,"Val de Bagnes (VS)","Les électeurs de Val de Bagnes approuvent à 52 % l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils refusent en revanche le contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide (48,8 %)."
6052,"initiative oui",68.9,31.1,"Bellwald (VS)","À Bellwald, les électeurs soutiennent l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", qui vise à inscrire la garantie de l'argent liquide dans le droit. Elle obtient 68,9. Le contre-projet du Conseil fédéral et du Parlement passe lui aussi la rampe avec 70,2 % de oui et entend garantir la disponibilité du numéraire par des bases légales précises. Mais à la question décisive, la majorité (74,7 % de oui) choisit l'initiative."
6054,"contre-proposition oui",24.4,75.6,"Binn (VS)","Les citoyens de Binn disent oui à 52,1 à un contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils refusent par contre l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 75,6 %)."
6056,"contre-proposition oui",42.6,57.4,"Ernen (VS)","C'est oui à 87,8 % à Ernen au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. C'est non par contre à 57,4 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets""."
6057,"deux fois non",47,53,"Fiesch (VS)","Ni l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni le contre-projet du Conseil fédéral et du Parlement ne trouvent grâce aux yeux des citoyens de Fiesch. Ils refusent avec 53 % de non l’initiative. Ils s'opposent aussi au contre-projet (57 % de non), qui vise à garantir la disponibilité de l'argent liquide par des dispositions juridiquement éprouvées."
6058,"initiative oui",75.1,24.9,"Fieschertal (VS)","C'est oui à Fieschertal à 75,1 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". C'est non par contre à 9,3 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide."
6061,"initiative oui",62.8,37.2,"Lax (VS)","C'est oui à Lax à 62,8 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". C'est non par contre à 34 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide."
6076,"initiative oui",51.4,48.6,"Obergoms (VS)","Les citoyens d'Obergoms disent oui à 51,4 à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils s'opposent par contre au contre-projet du Conseil fédéral et du Parlement avec 50,7 % de non."
6077,"contre-proposition oui",79.3,20.7,"Goms (VS)","Les citoyens de Goms ont tranché en faveur du contre-projet du Conseil fédéral et du Parlement visant à garantir la disponibilité de l'argent liquide (53,2 % de oui). Ils ont préféré cette proposition avec 80,6 % de oui. Ils ont toutefois également approuvé avec 79,3 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets""."
6082,"contre-proposition oui",99.4,0.6,"Ayent (VS)","Les citoyens d'Ayent privilégient le contre-projet du Conseil fédéral et du Parlement, qui vise à garantir la disponibilité de l'argent liquide (77,6 % de oui à la question subsidiaire). Le texte recueille 65,4 % de oui. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est toutefois également acceptée avec 99,4 % de oui."
6083,"contre-proposition oui",46,54,"Evolène (VS)","Les citoyens d'Evolène acceptent avec 51,2 % de oui le contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils s'opposent par contre à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 54 %)."
