"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
301,34,34,66,"Aarberg (BE)","À Aarberg, ni l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni le contre-projet du Conseil fédéral et du Parlement ne convainquent. L'initiative est rejetée avec 54,6 % de non, tandis que le contre-projet, qui vise à garantir la disponibilité de l'argent liquide, est refusé avec 66 % de non."
302,43.6,43.6,56.4,"Bargen (BE)","Ni l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni le contre-projet du Conseil fédéral et du Parlement ne trouvent grâce aux yeux des citoyens de Bargen (BE). Ils refusent avec 74,4 % de non l’initiative. Ils s'opposent aussi au contre-projet (56,4 % de non), qui vise à garantir la disponibilité de l'argent liquide par des dispositions juridiquement éprouvées."
303,96.1,96.1,3.9,"Grossaffoltern (BE)","Les citoyens de Grossaffoltern acceptent avec 56,3 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils refusent le contre-projet du Conseil fédéral et du Parlement (3,9 % de non) qui prévoit de garantir la disponibilité de l'argent liquide par des dispositions juridiquement éprouvées."
304,76.6,76.6,23.4,"Kallnach (BE)","Les citoyens de Kallnach soutiennent le contre-projet du Conseil fédéral et du Parlement (76,6 % de oui) garantissant la disponibilité de l'argent liquide. Ils refusent en revanche l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (55,1 % de non)."
305,33.1,33.1,66.9,"Kappelen (BE)","Les citoyens de Kappelen ne veulent ni inscrire dans la Constitution l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni accepter le contre-projet du Conseil fédéral et du Parlement. Ils ont refusé l'initiative avec 58,2 % de non et le contre-projet avec 66,9 % de non."
306,76.9,76.9,23.1,"Lyss (BE)","Les citoyens de Lyss acceptent avec 76,9 % de oui le contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils s'opposent par contre à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 57,7 %)."
307,35.2,35.2,64.8,"Meikirch (BE)","Non à 74,5 % à l’initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", et non aussi à 64,8 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Les citoyens de Meikirch ont refusé l'initiative et le contre-projet."
309,41,41,59,"Radelfingen (BE)","Les électeurs de Radelfingen approuvent à 51 % l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils refusent en revanche le contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide (41 %)."
310,75.5,75.5,24.5,"Rapperswil (BE)","Oui à 75,5 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide au moyen de formulations juridiquement éprouvées. Et oui aussi à 55,4 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Invités à trancher entre ces deux propositions, les habitants de Rapperswil (BE) ont opté pour le contre-projet avec 93,8 % de oui."
311,60.8,60.8,39.2,"Schüpfen (BE)","Les citoyens de Schüpfen acceptent avec 90 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils refusent le contre-projet du Conseil fédéral et du Parlement (39,2 % de non) qui prévoit de garantir la disponibilité de l'argent liquide par des dispositions juridiquement éprouvées."
312,60.8,60.8,39.2,"Seedorf (BE)","Les citoyens de Seedorf (BE) disent oui à 60,8 à un contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils refusent par contre l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 57 %)."
321,53.8,53.8,46.2,"Aarwangen (BE)","Les citoyens d'Aarwangen disent oui à 53,8 à un contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils refusent par contre l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 56,9 %)."
322,59.1,59.1,40.9,"Auswil (BE)","Les citoyens d'Auswil soutiennent le contre-projet du Conseil fédéral et du Parlement (59,1 % de oui) garantissant la disponibilité de l'argent liquide. Ils refusent en revanche l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (59,2 % de non)."
323,70,70,30,"Bannwil (BE)","À Bannwil, le contre-projet du Conseil fédéral et du Parlement est accepté avec 70 % de oui. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est pour sa part rejetée avec 60,8 % de non."
324,41,41,59,"Bleienbach (BE)","Non à 51,5 % à l’initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", et non aussi à 59 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Les citoyens de Bleienbach ont refusé l'initiative et le contre-projet."
325,80,80,20,"Busswil bei Melchnau (BE)","À Busswil bei Melchnau, le contre-projet du Conseil fédéral et du Parlement l'emporte dans la question décisive avec 91,5 % de oui. Il avait déjà obtenu 80 % de oui dans le vote principal. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est elle aussi approuvée, avec 99,4 % de oui."
326,95.9,95.9,4.1,"Gondiswil (BE)","Les citoyens de Gondiswil soutiennent le contre-projet du Conseil fédéral et du Parlement (95,9 % de oui) garantissant la disponibilité de l'argent liquide. Ils refusent en revanche l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (71,2 % de non)."
329,55,55,45,"Langenthal (BE)","Les ayants droit de Langenthal ont tranché: ils sont favorables à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" qui veut garantir le maintien de l'argent liquide en Suisse. Les citoyens ont dit oui à 99. Ils acceptent aussi le contre-projet du Conseil fédéral et du Parlement avec 55 % de oui. Avec cette proposition, la disponibilité de l'argent liquide est garantie par des dispositions formulées de manière juridiquement claire et applicables. Invités à choisir, les habitants de Langenthal tranchent toutefois en faveur de l'initiative avec 71,3 % de oui."
331,18.3,18.3,81.7,"Lotzwil (BE)","C'est oui à Lotzwil à 78,3 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". C'est non par contre à 18,3 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide."
332,55.8,55.8,44.2,"Madiswil (BE)","Les citoyens de Madiswil acceptent avec 50,1 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils refusent le contre-projet du Conseil fédéral et du Parlement (44,2 % de non) qui prévoit de garantir la disponibilité de l'argent liquide par des dispositions juridiquement éprouvées."
333,26.1,26.1,73.9,"Melchnau (BE)","Les citoyens de Melchnau disent oui à 77,8 à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils s'opposent par contre au contre-projet du Conseil fédéral et du Parlement avec 73,9 % de non."
335,79.7,79.7,20.3,"Oeschenbach (BE)","Les citoyens d'Oeschenbach disent oui à 79,7 à un contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils refusent par contre l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 79 %)."
336,15.3,15.3,84.7,"Reisiswil (BE)","À Reisiswil, l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est acceptée avec 60,2 % de oui. Le contre-projet du Conseil fédéral et du Parlement, qui veut garantir la disponibilité de l'argent liquide, est en revanche rejeté avec 15,3 %."
337,89.7,89.7,10.3,"Roggwil (BE)","À Roggwil (BE), le contre-projet du Conseil fédéral et du Parlement l'emporte dans la question décisive avec 55,7 % de oui. Il avait déjà obtenu 89,7 % de oui dans le vote principal. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est elle aussi approuvée, avec 61,2 % de oui."
338,96.9,96.9,3.1,"Rohrbach (BE)","Les citoyens de Rohrbach ont tranché en faveur du contre-projet du Conseil fédéral et du Parlement visant à garantir la disponibilité de l'argent liquide (68 % de oui). Ils ont préféré cette proposition avec 96,9 % de oui. Ils ont toutefois également approuvé avec 67,5 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets""."
339,62.7,62.7,37.3,"Rohrbachgraben (BE)","À Rohrbachgraben, le contre-projet du Conseil fédéral et du Parlement est accepté avec 62,7 % de oui. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est pour sa part rejetée avec 56,1 % de non."
340,70.5,70.5,29.5,"Rütschelen (BE)","Les ayants droit de Rütschelen ont rendu leur verdict: ils soutiennent l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", destinée à garantir le maintien de l'argent liquide en Suisse. Le texte récolte 68,7. Le contre-projet du Conseil fédéral et du Parlement est également accepté avec 70,5 % de oui. Celui-ci prévoit des dispositions juridiquement claires pour assurer la disponibilité de l'argent liquide. Lors de la question subsidiaire, les habitants de Rütschelen optent toutefois pour l'initiative avec 66 % de oui."
341,12.3,12.3,87.7,"Schwarzhäusern (BE)","Les citoyens de Schwarzhäusern disent oui à 58,1 à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils s'opposent par contre au contre-projet du Conseil fédéral et du Parlement avec 87,7 % de non."
342,56.1,56.1,43.9,"Thunstetten (BE)","Les citoyens de Thunstetten disent oui à 56,1 à un contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils refusent par contre l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 61,9 %)."
