"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,50,0,0,"Arbedo-Castione (TI)","I risultati di questo comune non sono ancora noti."
5002,50,0,0,"Bellinzona (TI)","I risultati di questo comune non sono ancora noti."
5003,37.8,37.8,62.2,"Cadenazzo (TI)","Con il 62,2 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Cadenazzo."
5009,30.4,30.4,69.6,"Isone (TI)","Con il 69,6 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Isone."
5010,43.4,43.4,56.6,"Lumino (TI)","No all'iniziativa sull'imposizione individuale a Lumino: 56,6 per cento."
5017,50,0,0,"Sant'Antonino (TI)","I risultati di questo comune non sono ancora noti."
5048,50,0,0,"Acquarossa (TI)","I risultati di questo comune non sono ancora noti."
5049,50,0,0,"Blenio (TI)","I risultati di questo comune non sono ancora noti."
5050,50,0,0,"Serravalle (TI)","I risultati di questo comune non sono ancora noti."
5061,38.7,38.7,61.3,"Airolo (TI)","Con il 61,3 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Airolo."
5063,38.7,38.7,61.3,"Bedretto (TI)","A Bedretto l'iniziativa sull'imposizione individuale è respinta per 46 a 29 voti."
5071,36.6,36.6,63.4,"Dalpe (TI)","No all'iniziativa sull'imposizione individuale a Dalpe: 63,4 per cento."
5072,40.2,40.2,59.8,"Faido (TI)","No all'iniziativa sull'imposizione individuale a Faido: 59,8 per cento."
5073,36.7,36.7,63.3,"Giornico (TI)","Con il 63,3 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Giornico."
5076,40.1,40.1,59.9,"Personico (TI)","A Personico l'iniziativa sull'imposizione individuale è respinta con il 59,9 per cento."
5077,45,45,55,"Pollegio (TI)","A Pollegio l'iniziativa sull'imposizione individuale è respinta con il 55 per cento."
5079,36.8,36.8,63.2,"Quinto (TI)","A Quinto l'iniziativa sull'imposizione individuale è respinta con il 63,2 per cento."
5091,50,0,0,"Ascona (TI)","I risultati di questo comune non sono ancora noti."
5096,44.1,44.1,55.9,"Brione sopra Minusio (TI)","Con il 55,9 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Brione sopra Minusio."
5097,46.3,46.3,53.7,"Brissago (TI)","Con il 53,7 per cento dei voti, L'iniziativa sull'imposizione individuale è respinta a Brissago."
5108,50,0,0,"Gordola (TI)","I risultati di questo comune non sono ancora noti."
5112,50,0,0,"Lavertezzo (TI)","I risultati di questo comune non sono ancora noti."
5113,51.1,51.1,48.9,"Locarno (TI)","La popolazione di Locarno approva con il 51,1 per cento l'iniziativa sull'imposizione individuale."
5115,45.7,45.7,54.3,"Losone (TI)","Con il 54,3 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Losone."
5117,50,0,0,"Mergoscia (TI)","I risultati di questo comune non sono ancora noti."
5118,50,0,0,"Minusio (TI)","I risultati di questo comune non sono ancora noti."
5120,46.2,46.2,53.8,"Muralto (TI)","A Muralto l'iniziativa sull'imposizione individuale è respinta con il 53,8 per cento."
5121,54.7,54.7,45.3,"Orselina (TI)","La popolazione di Orselina approva con il 54,7 per cento l'iniziativa sull'imposizione individuale."
5125,50,0,0,"Ronco sopra Ascona (TI)","I risultati di questo comune non sono ancora noti."
5131,43.6,43.6,56.4,"Tenero-Contra (TI)","A Tenero-Contra l'iniziativa sull'imposizione individuale è respinta con il 56,4 per cento."
5136,49.9,49.9,50.1,"Onsernone (TI)","Con il 50,1 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Onsernone."
5138,50,0,0,"Cugnasco-Gerra (TI)","I risultati di questo comune non sono ancora noti."
5141,50,0,0,"Agno (TI)","I risultati di questo comune non sono ancora noti."
5143,52.7,52.7,47.3,"Aranno (TI)","Con il 52,7 per cento dei voti, Aranno approva l'iniziativa sull'imposizione individuale."
5144,51,51,49,"Arogno (TI)","Con il 51 per cento dei voti, Arogno approva l'iniziativa sull'imposizione individuale."
5148,43.8,43.8,56.2,"Bedano (TI)","Con il 56,2 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Bedano."
5151,46.6,46.6,53.4,"Bioggio (TI)","No all'iniziativa sull'imposizione individuale a Bioggio: 53,4 per cento."
5154,47,47,53,"Bissone (TI)","A Bissone l'iniziativa sull'imposizione individuale è respinta con il 53 per cento."
5160,52.4,52.4,47.6,"Brusino Arsizio (TI)","La popolazione di Brusino Arsizio approva con il 52,4 per cento l'iniziativa sull'imposizione individuale."
5161,50.5,50.5,49.5,"Cademario (TI)","Con il 50,5 per cento dei voti, Cademario approva l'iniziativa sull'imposizione individuale."
5162,46.8,46.8,53.2,"Cadempino (TI)","Con il 53,2 per cento dei voti, l'iniziativa sull'imposizione individuale è respinta a Cadempino."
5167,50,0,0,"Canobbio (TI)","I risultati di questo comune non sono ancora noti."
5171,44.8,44.8,55.2,"Caslano (TI)","Con il 55,2 per cento dei voti, L'iniziativa sull'imposizione individuale è respinta a Caslano."
5176,53.4,53.4,46.6,"Comano (TI)","Con il 53,4 per cento dei voti, Comano approva l'iniziativa sull'imposizione individuale."
5180,50.6,50.6,49.4,"Cureglia (TI)","L'iniziativa sull'imposizione individuale ottiene il 50,6 per cento di consensi a Cureglia."
5186,47.9,47.9,52.1,"Grancia (TI)","No all'iniziativa sull'imposizione individuale a Grancia: 52,1 per cento."
5187,50,0,0,"Gravesano (TI)","I risultati di questo comune non sono ancora noti."
