"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,53.1,53.1,46.9,"Arbedo-Castione (TI)",
5002,40.2,40.2,59.8,"Bellinzona (TI)",
5003,96.5,96.5,3.5,"Cadenazzo (TI)",
5009,50.9,50.9,49.1,"Isone (TI)",
5010,62.8,62.8,37.2,"Lumino (TI)",
5017,60.3,60.3,39.7,"Sant'Antonino (TI)",
5048,76.9,76.9,23.1,"Acquarossa (TI)",
5049,65.8,65.8,34.2,"Blenio (TI)",
5050,48.1,48.1,51.9,"Serravalle (TI)",
5061,37.6,37.6,62.4,"Airolo (TI)",
5063,49.6,49.6,50.4,"Bedretto (TI)",
5071,39,39,61,"Dalpe (TI)",
5072,33.2,33.2,66.8,"Faido (TI)",
5073,72.6,72.6,27.4,"Giornico (TI)",
5076,49.6,49.6,50.4,"Personico (TI)",
5077,25.6,25.6,74.4,"Pollegio (TI)",
5079,65.1,65.1,34.9,"Quinto (TI)",
5091,93.5,93.5,6.5,"Ascona (TI)",
5096,80,80,20,"Brione sopra Minusio (TI)",
5097,53.2,53.2,46.8,"Brissago (TI)",
5108,31.4,31.4,68.6,"Gordola (TI)",
5112,8,8,92,"Lavertezzo (TI)",
5113,30.1,30.1,69.9,"Locarno (TI)",
5115,61.1,61.1,38.9,"Losone (TI)",
5117,41.2,41.2,58.8,"Mergoscia (TI)",
5118,89.5,89.5,10.5,"Minusio (TI)",
5120,24.8,24.8,75.2,"Muralto (TI)",
5121,53.6,53.6,46.4,"Orselina (TI)",
5125,58.7,58.7,41.3,"Ronco sopra Ascona (TI)",
5131,36.7,36.7,63.3,"Tenero-Contra (TI)",
5136,74.5,74.5,25.5,"Onsernone (TI)",
5138,55.6,55.6,44.4,"Cugnasco-Gerra (TI)",
5141,4.6,4.6,95.4,"Agno (TI)",
5143,61,61,39,"Aranno (TI)",
5144,59.7,59.7,40.3,"Arogno (TI)",
5148,94,94,6,"Bedano (TI)",
5151,83.6,83.6,16.4,"Bioggio (TI)",
5154,53.3,53.3,46.7,"Bissone (TI)",
5160,88.4,88.4,11.6,"Brusino Arsizio (TI)",
5161,68.9,68.9,31.1,"Cademario (TI)",
5162,88.6,88.6,11.4,"Cadempino (TI)",
5167,33.1,33.1,66.9,"Canobbio (TI)",
5171,60.3,60.3,39.7,"Caslano (TI)",
5176,58.5,58.5,41.5,"Comano (TI)",
5180,42.9,42.9,57.1,"Cureglia (TI)",
5186,19.7,19.7,80.3,"Grancia (TI)",
5187,61.8,61.8,38.2,"Gravesano (TI)",
5189,77.4,77.4,22.6,"Lamone (TI)",
5192,43.2,43.2,56.8,"Lugano (TI)",
5193,90.8,90.8,9.2,"Magliaso (TI)",
5194,13,13,87,"Manno (TI)",
5196,61.8,61.8,38.2,"Massagno (TI)",
5198,68.4,68.4,31.6,"Melide (TI)",
5199,26.7,26.7,73.3,"Mezzovico-Vira (TI)",
5203,42.4,42.4,57.6,"Morcote (TI)",
5205,24.6,24.6,75.4,"Muzzano (TI)",
5206,77.2,77.2,22.8,"Neggio (TI)",
5208,52.5,52.5,47.5,"Origlio (TI)",
5210,51.5,51.5,48.5,"Paradiso (TI)",
5212,69,69,31,"Ponte Capriasca (TI)",
5214,47.2,47.2,52.8,"Porza (TI)",
5216,77.7,77.7,22.3,"Pura (TI)",
5221,65.6,65.6,34.4,"Savosa (TI)",
5225,31.4,31.4,68.6,"Sorengo (TI)",
5226,42.1,42.1,57.9,"Capriasca (TI)",
5227,81.2,81.2,18.8,"Torricella-Taverne (TI)",
5230,72.9,72.9,27.1,"Vernate (TI)",
5231,40,40,60,"Vezia (TI)",
5233,86.5,86.5,13.5,"Vico Morcote (TI)",
5236,75.5,75.5,24.5,"Collina d'Oro (TI)",
5237,81.4,81.4,18.6,"Alto Malcantone (TI)",
5238,27.1,27.1,72.9,"Monteceneri (TI)",
5239,87.5,87.5,12.5,"Tresa (TI)",
5240,81.7,81.7,18.3,"Val Mara (TI)",
5242,2.4,2.4,97.6,"Balerna (TI)",
5249,89.7,89.7,10.3,"Castel San Pietro (TI)",
5250,65.3,65.3,34.7,"Chiasso (TI)",
5251,50.7,50.7,49.3,"Coldrerio (TI)",
5254,54.3,54.3,45.7,"Mendrisio (TI)",
5257,52.7,52.7,47.3,"Morbio Inferiore (TI)",
5260,61,61,39,"Novazzano (TI)",
5263,44.1,44.1,55.9,"Riva San Vitale (TI)",
5266,25.4,25.4,74.6,"Stabio (TI)",
5268,61.9,61.9,38.1,"Vacallo (TI)",
5269,0.7,0.7,99.3,"Breggia (TI)",
5281,51.3,51.3,48.7,"Biasca (TI)",
5287,15.2,15.2,84.8,"Riviera (TI)",
5304,96.5,96.5,3.5,"Bosco/Gurin (TI)",
5307,30.4,30.4,69.6,"Campo (Vallemaggia) (TI)",
5309,81.8,81.8,18.2,"Cerentino (TI)",
5310,2.7,2.7,97.3,"Cevio (TI)",
5315,74,74,26,"Linescio (TI)",
5317,4.6,4.6,95.4,"Maggia (TI)",
5323,78.4,78.4,21.6,"Lavizzara (TI)",
5324,63.7,63.7,36.3,"Avegno Gordevio (TI)",
5395,35.9,35.9,64.1,"Lema (TI)",
5396,60.6,60.6,39.4,"Terre di Pedemonte (TI)",
5397,88.4,88.4,11.6,"Centovalli (TI)",
5398,59,59,41,"Gambarogno (TI)",
5399,73.3,73.3,26.7,"Verzasca (TI)",
