"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
3001,97,97,3,"Herisau AR",
3002,63,63,37,"Hundwil AR",
3003,61.2,61.2,38.8,"Schönengrund AR","81,5 Prozent der Abstimmenden in Schönengrund haben sich gegen die Initiative ""Für ein Grundrecht auf digitale Integrität"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 61,2 Prozent."
3004,98.4,98.4,1.6,"Schwellbrunn AR","Schwellbrunn hat die Initiative ""Für ein Grundrecht auf digitale Integrität"" mit 54,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 98,4 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 62,7 Prozent für die Initiative ausgesprochen."
3005,47.5,47.5,52.5,"Stein AR","Stein AR hat mit 66,1 Prozent Ja gesagt zur Initiative ""Für ein Grundrecht auf digitale Integrität"". Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 52,5 Prozent ab."
3006,53.9,53.9,46.1,"Urnäsch AR","Die Gemeinde Urnäsch hat die Initiative ""Für ein Grundrecht auf digitale Integrität"" mit 50,4 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 53,9 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 54,4 Prozent für den Gegenvorschlag aus."
3007,56.5,56.5,43.5,"Waldstatt AR",
3021,63.7,63.7,36.3,"Bühler AR",
3022,41.8,41.8,58.2,"Gais AR",
3023,97.4,97.4,2.6,"Speicher AR",
3024,32.3,32.3,67.7,"Teufen AR","Teufen AR hat mit 54,8 Prozent Ja gesagt zur Initiative ""Für ein Grundrecht auf digitale Integrität"". Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 67,7 Prozent ab."
3025,72.8,72.8,27.2,"Trogen AR","Die Gemeinde Trogen hat die Initiative ""Für ein Grundrecht auf digitale Integrität"" mit 52,6 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 72,8 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 76 Prozent für den Gegenvorschlag aus."
3031,8.8,8.8,91.2,"Grub AR","Grub AR hat sowohl die Initiative ""Für ein Grundrecht auf digitale Integrität"" (94,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (91,2 Prozent Nein) abgelehnt."
3032,1.8,1.8,98.2,"Heiden AR",
3033,82,82,18,"Lutzenberg AR",
3034,68.5,68.5,31.5,"Rehetobel AR",
3035,9.2,9.2,90.8,"Reute AR","Weder die Initiative ""Für ein Grundrecht auf digitale Integrität"" (90,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (90,8 Prozent Nein) haben in Reute AR eine Mehrheit gefunden."
3036,54.7,54.7,45.3,"Wald AR",
3037,69,69,31,"Walzenhausen AR","78,7 Prozent der Abstimmenden in Walzenhausen haben sich gegen die Initiative ""Für ein Grundrecht auf digitale Integrität"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 69 Prozent."
3038,53.1,53.1,46.9,"Wolfhalden AR","Die Gemeinde Wolfhalden hat die Initiative ""Für ein Grundrecht auf digitale Integrität"" mit 52,7 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 53,1 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 64,5 Prozent für den Gegenvorschlag aus."
