"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5401,81.8,81.8,18.2,"Aigle (VD)",
5402,66.8,66.8,33.2,"Bex (VD)","Les citoyens de Bex disent oui à 66,8 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 50,4 %)."
5403,10.8,10.8,89.2,"Chessel (VD)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Chessel. Ils refusent avec 87,1 % de non l’initiative du PS. Ils s'opposent aussi au contre-projet (89,2 % de non), qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
5404,26,26,74,"Corbeyrier (VD)",
5405,66.7,66.7,33.3,"Gryon (VD)",
5406,59.3,59.3,40.7,"Lavey-Morcles (VD)","Les citoyens de Lavey-Morcles souhaitent que la santé bucco-dentaire soit inscrite dans la loi et que l'Etat soit chargé d'établir un plan d'action. Ils ont dit oui à 59,3 % de oui au contre-projet d'une initiative du PS qui prévoyait un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils ont été 33,6 % à préférer le contre-projet. L'initiative a obtenu 52,2 % de oui."
5407,47.3,47.3,52.7,"Leysin (VD)",
5408,43.8,43.8,56.2,"Noville (VD)","Les citoyens de Noville disent oui à 52,4 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 56,2 % de non."
5409,45.6,45.6,54.4,"Ollon (VD)","Les citoyens d'Ollon disent oui à 83 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 54,4 % de non."
5410,34.7,34.7,65.3,"Ormont-Dessous (VD)","Les citoyens d'Ormont-Dessous disent oui à 67,1 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 65,3 % de non."
5411,60.8,60.8,39.2,"Ormont-Dessus (VD)","Les citoyens d'Ormont-Dessus disent oui à 60,8 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 70 %)."
5412,54.6,54.6,45.4,"Rennaz (VD)","Les citoyens de Rennaz disent oui à 54,6 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 62,1 %)."
5413,55.2,55.2,44.8,"Roche (VD)","Les citoyens de Roche (VD) souhaitent que la santé bucco-dentaire soit inscrite dans la loi et que l'Etat soit chargé d'établir un plan d'action. Ils ont dit oui à 55,2 % de oui au contre-projet d'une initiative du PS qui prévoyait un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils ont été 8,8 % à préférer le contre-projet. L'initiative a obtenu 53,4 % de oui."
5414,78.1,78.1,21.9,"Villeneuve (VD)","Les citoyens de Villeneuve (VD) ne veulent ni un chèque dentaire annuel de 300 francs, ni inscrire la santé bucco-dentaire dans la loi et ajouter un plan d'action pour l'Etat. Ils ont refusé l'initiative du PS avec 88,2 % de non et le contre-projet avec 21,9 % de non."
5415,39.5,39.5,60.5,"Yvorne (VD)",
5422,62.3,62.3,37.7,"Aubonne (VD)",
5423,68.4,68.4,31.6,"Ballens (VD)","Les citoyens de Ballens souhaitent que la santé bucco-dentaire soit inscrite dans la loi et que l'Etat soit chargé d'établir un plan d'action. Ils ont dit oui à 68,4 % de oui au contre-projet d'une initiative du PS qui prévoyait un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils ont été 17,9 % à préférer le contre-projet. L'initiative a obtenu 78 % de oui."
5424,45.5,45.5,54.5,"Berolle (VD)","Les citoyens de Berolle disent oui à 62,9 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 54,5 % de non."
5425,55,55,45,"Bière (VD)","Les ayants droit de Bière ont tranché: ils sont favorables à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Les citoyens ont dit oui à 97,1. Ils acceptent aussi le contre-projet du gouvernement avec 55 % de oui. Avec cette proposition, la santé bucco-dentaire est inscrite dans la loi et l'Etat est chargé d'établir un plan d'action, les tâches étant attribuées au médecin cantonal. Invités à choisir, les habitants de Bière tranchent toutefois en faveur de l'initiative avec 71,2 % de oui."
5426,24.5,24.5,75.5,"Bougy-Villars (VD)",
5427,69.6,69.6,30.4,"Féchy (VD)","Les citoyens de Féchy ne veulent ni un chèque dentaire annuel de 300 francs, ni inscrire la santé bucco-dentaire dans la loi et ajouter un plan d'action pour l'Etat. Ils ont refusé l'initiative du PS avec 61,6 % de non et le contre-projet avec 30,4 % de non."
5428,78.9,78.9,21.1,"Gimel (VD)",
5429,22,22,78,"Longirod (VD)","Non à 81,2 % à l’initiative du PS prévoyant un chèque dentaire annuel de 300 francs, et non aussi à 78 % au projet qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action. Les citoyens de Longirod ont refusé l'initiative et le contre-projet."
5430,48.5,48.5,51.5,"Marchissy (VD)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Marchissy. Ils refusent avec 54,8 % de non l'initiative prévoyant un chèque dentaire annuel de 300 francs. Ils s'opposent aussi au contre-projet (51,5 % de non), qui prévoit qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
5431,47.3,47.3,52.7,"Mollens (VD)",
5434,48.4,48.4,51.6,"Saint-George (VD)",
5435,87.2,87.2,12.8,"Saint-Livres (VD)",
