"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1701,52.2,52.2,47.8,"Baar ZG","52,2 Prozent der Stimmbürgerinnen und Stimmbürger von Baar haben sich für die Individualbesteuerung ausgesprochen. Baar nimmt die Individualbesteuerung an, während der Kanton Zug sie ablehnt."
1702,55.5,55.5,44.5,"Cham ZG","In Cham erhält die Individualbesteuerung 55,5 Prozent Zustimmung. Cham nimmt die Individualbesteuerung an, während der Kanton Zug sie ablehnt."
1703,68.2,68.2,31.8,"Hünenberg ZG","Hünenberg hat die Individualbesteuerung angenommen, und der Ja-Stimmen-Anteil liegt bei 68,2 Prozent. Hünenberg nimmt die Individualbesteuerung an, während der Kanton Zug sie ablehnt."
1704,3.7,3.7,96.3,"Menzingen ZG","96,3 Prozent der Stimmbürgerinnen und Stimmbürger von Menzingen haben sich gegen die Individualbesteuerung ausgesprochen. Menzingen verzeichnet im Kanton Zug den höchsten Anteil an Nein-Stimmen zur Individualbesteuerung."
1705,6,6,94,"Neuheim ZG","94 Prozent der Stimmbürgerinnen und Stimmbürger von Neuheim haben die Individualbesteuerung abgelehnt. Neuheim stimmt, wie der Kanton Zug, gegen die Individualbesteuerung."
1706,25.8,25.8,74.2,"Oberägeri ZG","In Oberägeri haben 74,2 Prozent gegen die Individualbesteuerung gestimmt. Oberägeri stimmt, wie der Kanton Zug, gegen die Individualbesteuerung."
1707,73.7,73.7,26.3,"Risch ZG","In Risch erhält die Individualbesteuerung 73,7 Prozent Zustimmung. Risch nimmt die Individualbesteuerung an, während der Kanton Zug sie ablehnt."
1708,67.6,67.6,32.4,"Steinhausen ZG","In Steinhausen erhält die Individualbesteuerung 67,6 Prozent Zustimmung. Steinhausen nimmt die Individualbesteuerung an, während der Kanton Zug sie ablehnt."
1709,42.7,42.7,57.3,"Unterägeri ZG","Mit 57,3 Prozent wird die Individualbesteuerung in Unterägeri verworfen. Unterägeri stimmt, wie der Kanton Zug, gegen die Individualbesteuerung."
1710,77.5,77.5,22.5,"Walchwil ZG","In Walchwil erhält die Individualbesteuerung 77,5 Prozent Zustimmung. Im Kanton Zug liegt die Walchwil beim Ja-Anteil zu Abschafffung des Eigenmietwerts an der Spitze."
1711,56.3,56.3,43.7,"Zug ZG","56,3 Prozent der Stimmbürgerinnen und Stimmbürger von Zug haben sich für die Individualbesteuerung ausgesprochen. Zug nimmt die Individualbesteuerung an, während der Kanton Zug sie ablehnt."
