"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
1,27.1,27.1,72.9,"Aeugst am Albis (ZH)",
2,35.9,35.9,64.1,"Affoltern am Albis (ZH)",
3,32.4,32.4,67.6,"Bonstetten (ZH)",
4,37.6,37.6,62.4,"Hausen am Albis (ZH)",
5,27.8,27.8,72.2,"Hedingen (ZH)",
6,24.1,24.1,75.9,"Kappel am Albis (ZH)",
7,30.9,30.9,69.1,"Knonau (ZH)",
8,29.6,29.6,70.4,"Maschwanden (ZH)",
9,30.9,30.9,69.1,"Mettmenstetten (ZH)",
10,31.1,31.1,68.9,"Obfelden (ZH)",
11,27.5,27.5,72.5,"Ottenbach (ZH)",
12,39,39,61,"Rifferswil (ZH)",
13,30.1,30.1,69.9,"Stallikon (ZH)",
14,27,27,73,"Wettswil am Albis (ZH)",
22,21.1,21.1,78.9,"Benken (ZH)",
23,21.3,21.3,78.7,"Berg am Irchel (ZH)",
24,20.4,20.4,79.6,"Buch am Irchel (ZH)",
25,31.1,31.1,68.9,"Dachsen (ZH)",
26,18.8,18.8,81.2,"Dorf (ZH)",
27,33.5,33.5,66.5,"Feuerthalen (ZH)",
28,21.6,21.6,78.4,"Flaach (ZH)",
29,33.5,33.5,66.5,"Flurlingen (ZH)",
31,27.9,27.9,72.1,"Henggart (ZH)",
33,27.4,27.4,72.6,"Kleinandelfingen (ZH)",
34,24.7,24.7,75.3,"Laufen-Uhwiesen (ZH)",
35,23.7,23.7,76.3,"Marthalen (ZH)",
37,26.5,26.5,73.5,"Ossingen (ZH)",
38,32.9,32.9,67.1,"Rheinau (ZH)",
39,21.7,21.7,78.3,"Thalheim an der Thur (ZH)",
40,29,29,71,"Trüllikon (ZH)",
41,29.7,29.7,70.3,"Truttikon (ZH)",
43,22,22,78,"Volken (ZH)",
51,35.4,35.4,64.6,"Bachenbülach (ZH)",
52,32.5,32.5,67.5,"Bassersdorf (ZH)",
53,41,41,59,"Bülach (ZH)",
54,35.3,35.3,64.7,"Dietlikon (ZH)",
55,29.5,29.5,70.5,"Eglisau (ZH)",
56,32.1,32.1,67.9,"Embrach (ZH)",
57,31.2,31.2,68.8,"Freienstein-Teufen (ZH)",
58,31.4,31.4,68.6,"Glattfelden (ZH)",
59,27.2,27.2,72.8,"Hochfelden (ZH)",
60,24.6,24.6,75.4,"Höri (ZH)",
61,28.4,28.4,71.6,"Hüntwangen (ZH)",
62,43.5,43.5,56.5,"Kloten (ZH)",
63,22.2,22.2,77.8,"Lufingen (ZH)",
64,22.8,22.8,77.2,"Nürensdorf (ZH)",
65,26.5,26.5,73.5,"Oberembrach (ZH)",
66,40.6,40.6,59.4,"Opfikon (ZH)",
67,29.8,29.8,70.2,"Rafz (ZH)",
68,33.3,33.3,66.7,"Rorbas (ZH)",
69,36.4,36.4,63.6,"Wallisellen (ZH)",
70,27.8,27.8,72.2,"Wasterkingen (ZH)",
71,28.7,28.7,71.3,"Wil (ZH)",
72,23.8,23.8,76.2,"Winkel (ZH)",
81,21.8,21.8,78.2,"Bachs (ZH)",
82,25.2,25.2,74.8,"Boppelsen (ZH)",
83,28.1,28.1,71.9,"Buchs (ZH)",
84,28.2,28.2,71.8,"Dällikon (ZH)",
85,26.5,26.5,73.5,"Dänikon (ZH)",
86,32.7,32.7,67.3,"Dielsdorf (ZH)",
87,13.5,13.5,86.5,"Hüttikon (ZH)",
88,20.9,20.9,79.1,"Neerach (ZH)",
89,26.9,26.9,73.1,"Niederglatt (ZH)",
90,32.3,32.3,67.7,"Niederhasli (ZH)",
91,33,33,67,"Niederweningen (ZH)",
92,35.5,35.5,64.5,"Oberglatt (ZH)",
93,29.4,29.4,70.6,"Oberweningen (ZH)",
94,28.7,28.7,71.3,"Otelfingen (ZH)",
95,37.5,37.5,62.5,"Regensberg (ZH)",
96,35,35,65,"Regensdorf (ZH)",
97,33.6,33.6,66.4,"Rümlang (ZH)",
98,25.2,25.2,74.8,"Schleinikon (ZH)",
99,28.4,28.4,71.6,"Schöfflisdorf (ZH)",
100,23.7,23.7,76.3,"Stadel (ZH)",
101,29.2,29.2,70.8,"Steinmaur (ZH)",
102,27.9,27.9,72.1,"Weiach (ZH)",
111,27.7,27.7,72.3,"Bäretswil (ZH)",
112,30.6,30.6,69.4,"Bubikon (ZH)",
113,26.9,26.9,73.1,"Dürnten (ZH)",
114,23.3,23.3,76.7,"Fischenthal (ZH)",
115,27.6,27.6,72.4,"Gossau (ZH)",
116,26.9,26.9,73.1,"Grüningen (ZH)",
117,30.6,30.6,69.4,"Hinwil (ZH)",
118,35.4,35.4,64.6,"Rüti (ZH)",
119,28.4,28.4,71.6,"Seegräben (ZH)",
120,35.5,35.5,64.5,"Wald (ZH)",
121,37.3,37.3,62.7,"Wetzikon (ZH)",
131,39.2,39.2,60.8,"Adliswil (ZH)",
135,26.6,26.6,73.4,"Kilchberg (ZH)",
136,31.4,31.4,68.6,"Langnau am Albis (ZH)",
137,34.6,34.6,65.4,"Oberrieden (ZH)",
138,32.9,32.9,67.1,"Richterswil (ZH)",
139,24.5,24.5,75.5,"Rüschlikon (ZH)",
141,35.5,35.5,64.5,"Thalwil (ZH)",
151,22,22,78,"Erlenbach (ZH)",
152,18.8,18.8,81.2,"Herrliberg (ZH)",
153,32.6,32.6,67.4,"Hombrechtikon (ZH)",
154,23.6,23.6,76.4,"Küsnacht (ZH)",
155,34.2,34.2,65.8,"Männedorf (ZH)",
156,26.2,26.2,73.8,"Meilen (ZH)",
157,27,27,73,"Oetwil am See (ZH)",
158,34.3,34.3,65.7,"Stäfa (ZH)",
159,31.2,31.2,68.8,"Uetikon am See (ZH)",
160,22,22,78,"Zumikon (ZH)",
161,26.2,26.2,73.8,"Zollikon (ZH)",
172,28.9,28.9,71.1,"Fehraltorf (ZH)",
173,27.5,27.5,72.5,"Hittnau (ZH)",
176,26.2,26.2,73.8,"Lindau (ZH)",
177,36.3,36.3,63.7,"Pfäffikon (ZH)",
178,23.1,23.1,76.9,"Russikon (ZH)",
180,21.9,21.9,78.1,"Weisslingen (ZH)",
181,29.5,29.5,70.5,"Wila (ZH)",
182,16.4,16.4,83.6,"Wildberg (ZH)",
191,39,39,61,"Dübendorf (ZH)",
192,28.7,28.7,71.3,"Egg (ZH)",
193,34.3,34.3,65.7,"Fällanden (ZH)",
194,37.1,37.1,62.9,"Greifensee (ZH)",
195,25.8,25.8,74.2,"Maur (ZH)",
196,31.5,31.5,68.5,"Mönchaltorf (ZH)",
197,36.7,36.7,63.3,"Schwerzenbach (ZH)",
198,40.3,40.3,59.7,"Uster (ZH)",
199,32.6,32.6,67.4,"Volketswil (ZH)",
200,29.5,29.5,70.5,"Wangen-Brüttisellen (ZH)",
211,25.5,25.5,74.5,"Altikon (ZH)",
213,22.2,22.2,77.8,"Brütten (ZH)",
214,31.2,31.2,68.8,"Dägerlen (ZH)",
215,27.3,27.3,72.7,"Dättlikon (ZH)",
216,26.5,26.5,73.5,"Dinhard (ZH)",
218,23.9,23.9,76.1,"Ellikon an der Thur (ZH)",
219,36.1,36.1,63.9,"Elsau (ZH)",
220,22.8,22.8,77.2,"Hagenbuch (ZH)",
221,25.1,25.1,74.9,"Hettlingen (ZH)",
223,28.2,28.2,71.8,"Neftenbach (ZH)",
224,31.3,31.3,68.7,"Pfungen (ZH)",
225,30.9,30.9,69.1,"Rickenbach (ZH)",
226,28.4,28.4,71.6,"Schlatt (ZH)",
