"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6702,"contre-proposition oui",85.6,14.4,"Boécourt (JU)","Les citoyens de Boécourt acceptent avec 85,6 % de oui l'initiative du PS prévoyant un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils refusent le contre-projet du gouvernement (40,8 % de non) qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action."
6703,"deux fois non",12.4,87.6,"Bourrignon (JU)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Bourrignon. Ils refusent avec 87,6 % de non l’initiative du PS. Ils s'opposent aussi au contre-projet (70 % de non), qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
6704,"initiative oui",72.7,27.3,"Châtillon (JU)","Les citoyens de Châtillon (JU) disent oui à 72,7 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 53,9 % de non."
6706,"contre-proposition oui",29.8,70.2,"Courchapoix (JU)","Les citoyens de Courchapoix ne veulent ni un chèque dentaire annuel de 300 francs, ni inscrire la santé bucco-dentaire dans la loi et ajouter un plan d'action pour l'Etat. Ils ont refusé l'initiative du PS avec 70,2 % de non et le contre-projet avec 15,7 % de non."
6708,"initiative oui",60.5,39.5,"Courrendlin (JU)","Les citoyens de Courrendlin disent oui à 60,5 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 61,2 % de non."
6709,"contre-proposition oui",98.1,1.9,"Courroux (JU)",
6710,"initiative oui",91.5,8.5,"Courtételle (JU)",
6711,"contre-proposition oui",46,54,"Delémont (JU)","Les citoyens de Delémont disent oui à 73,6 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 54 %)."
6712,"initiative oui",58.6,41.4,"Develier (JU)","Les citoyens de Develier disent oui à 58,6 à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils s'opposent par contre au contre-projet du gouvernement qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action dans la loi avec 51,3 % de non."
6713,"contre-proposition oui",31.2,68.8,"Ederswiler (JU)","C'est oui à 81,9 % à Ederswiler à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et modifier la Constitution pour y ajouter un plan d'action. C'est non par contre à 68,8 % à une initiative du PS qui prévoit un chèque dentaire annuel de 300 francs."
