"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2008,48,48,52,"Châtillon FR","Die Stimmberechtigten in Châtillon FR haben die Bargeldinitiative mit 58,9 Prozent an angenommen und befürworten auch den Gegenvorschlag von Bundesrat und Parlament mit \80,5 Prozent. Das Resultat der Stichfrage ergab mit 52 Prozent den Vorzug für den Gegenvorschlag."
2011,58.1,58.1,41.9,"Cugy FR","Die Stimmberechtigten in Cugy FR haben die Bargeldinitiative mit 66,5 Prozent angenommen und befürworten auch den Gegenvorschlag des Bundesrat und Parlaments mit 79,6 Prozent. Bei der Stichfrage gaben sie mit 58,1 Prozent der Initiative den Vorzug."
2022,47.3,47.3,52.7,"Gletterens FR","55,2 Prozent der Stimmberechtigten in Gletterens haben die Bargeldinitiative abgelehnt. Im Gegensatz dazu fand der Gegenvorschlag des Regierungs- und Kantonsrates mit 57,6 Prozent eine Mehrheit."
2025,0.6,0.6,99.4,"Lully FR","Die Bargeldinitiative hat in Lully FR 88,1 Prozent Gegenstimmen erhalten. Der Gegenvorschlag des Regierungs- und Kantonsrates wurde hingegen von 51,4 Prozent angenommen."
2029,46.5,46.5,53.5,"Montagny FR","Montagny FR hat sowohl die Bargeldinitiative (60,3 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (50,9 Prozent Nein) abgelehnt."
2035,38.5,38.5,61.5,"Nuvilly FR","Nuvilly hat sowohl die Bargeldinitiative (93,9 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (96,8 Prozent Nein) abgelehnt."
2038,46.6,46.6,53.4,"Prévondavaux FR","Prévondavaux hat mit 80,3 Prozent Nein gesagt Bargeldinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 62,5 Prozent."
2041,43,43,57,"Saint-Aubin FR","Die Bargeldinitiative ist in Saint-Aubin FR mit 52 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Bundesrat und Parlament überzeugte einen Mehrheit von 74,9 Prozent. Bei der Stichfrage bevorzugten 57 Prozent den Gegenvorschlag."
2043,52.2,52.2,47.8,"Sévaz FR","Die Bargeldinitiative ist in Sévaz mit 59,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Bundesrat und Parlament überzeugte einen Mehrheit von 97,3 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 52,2 Prozent für die Initiative ausgesprochen."
2044,45.3,45.3,54.7,"Surpierre FR","Sowohl die Bargeldinitiative (62,4 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (70,8 Prozent Nein) sind in Surpierre durchgefallen."
2045,29.5,29.5,70.5,"Vallon FR","Vallon hat sich mit 50,4 Prozent gegen die Bargeldinitiative ausgesprochen. Der Gegenvorschlag des Bundesrat und Parlamentes hingegen wurde mit 53,2 Prozent angenommen."
2050,95.9,95.9,4.1,"Les Montets FR","82,7 Prozent der Stimmberechtigten in Les Montets haben die Bargeldinitiative abgelehnt. Im Gegensatz dazu fand der Gegenvorschlag des Regierungs- und Kantonsrates mit 96,4 Prozent eine Mehrheit."
2051,57.8,57.8,42.2,"Delley-Portalban FR","Die Bargeldinitiative hat in Delley-Portalban mit 59,1 Prozent Zustimmung gefunden. Der Gegenvorschlag von Bundesrat und Parlament wurde mit 74,5 Prozent mehrheitlich abgelehnt."
2053,61.7,61.7,38.3,"Belmont-Broye FR","Die Stimmberechtigten in Belmont-Broye haben die Bargeldinitiative mit 87,7 Prozent angenommen und befürworten auch den Gegenvorschlag des Bundesrat und Parlaments mit 76,3 Prozent. Bei der Stichfrage gaben sie mit 61,7 Prozent der Initiative den Vorzug."
2054,7.9,7.9,92.1,"Estavayer FR","Sowohl die Bargeldinitiative mit 67,6 Prozent Nein-Stimmen als auch der Gegenvorschlag des Bundesrat und Parlaments mit 74,8 Prozent Nein-Stimmen haben in Estavayer die Mehrheit verfehlt."
2055,14.1,14.1,85.9,"Cheyres-Châbles FR","Sowohl die Bargeldinitiative mit 67,4 Prozent Nein-Stimmen als auch der Gegenvorschlag des Bundesrat und Parlaments mit 67 Prozent Nein-Stimmen haben in Cheyres-Châbles die Mehrheit verfehlt."
