"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5401,"deux fois non",47.8,52.2,"Aigle (VD)","À Aigle, ni l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni le contre-projet du Conseil fédéral et du Parlement ne convainquent. L'initiative est rejetée avec 52,2 % de non, tandis que le contre-projet, qui vise à garantir la disponibilité de l'argent liquide, est refusé avec 81,2 % de non."
5402,"contre-proposition oui",89.3,10.7,"Bex (VD)","Oui à 95,2 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide au moyen de formulations juridiquement éprouvées. Et oui aussi à 89,3 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Invités à trancher entre ces deux propositions, les habitants de Bex ont opté pour le contre-projet avec 59,9 % de oui."
5403,"deux fois non",5.5,94.5,"Chessel (VD)","Non à 94,5 % à l’initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", et non aussi à 74,1 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Les citoyens de Chessel ont refusé l'initiative et le contre-projet."
5404,"initiative oui",62.7,37.3,"Corbeyrier (VD)","Les électeurs de Corbeyrier approuvent à 62,7 % l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils refusent en revanche le contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide (34,9 %)."
5405,"initiative oui",53.9,46.1,"Gryon (VD)","Les ayants droit de Gryon ont rendu leur verdict: ils soutiennent l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", destinée à garantir le maintien de l'argent liquide en Suisse. Le texte récolte 53,9. Le contre-projet du Conseil fédéral et du Parlement est également accepté avec 50,4 % de oui. Celui-ci prévoit des dispositions juridiquement claires pour assurer la disponibilité de l'argent liquide. Lors de la question subsidiaire, les habitants de Gryon optent toutefois pour l'initiative avec 62,4 % de oui."
5406,"initiative oui",64.6,35.4,"Lavey-Morcles (VD)","À Lavey-Morcles, l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est acceptée avec 64,6 % de oui. Le contre-projet du Conseil fédéral et du Parlement, qui veut garantir la disponibilité de l'argent liquide, est en revanche rejeté avec 49 %."
5407,"contre-proposition oui",47,53,"Leysin (VD)","Les citoyens de Leysin soutiennent le contre-projet du Conseil fédéral et du Parlement (59,3 % de oui) garantissant la disponibilité de l'argent liquide. Ils refusent en revanche l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (53 % de non)."
5408,"initiative oui",97.7,2.3,"Noville (VD)","Les citoyens de Noville disent oui à 97,7 à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils s'opposent par contre au contre-projet du Conseil fédéral et du Parlement avec 59 % de non."
5409,"initiative oui",72,28,"Ollon (VD)","Oui à 72 % à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" qui veut garantir le maintien de l'argent liquide en Suisse en inscrivant sa disponibilité dans la Constitution. Oui également avec 65,1 % de oui au contre-projet du Conseil fédéral et du Parlement qui reprend des formulations de lois éprouvées, juridiquement univoques et faciles à mettre en oeuvre. Les citoyens d'Ollon ont toutefois préféré l'initiative avec 67,3 % de oui."
5410,"initiative oui",66.5,33.5,"Ormont-Dessous (VD)","Les citoyens d'Ormont-Dessous disent oui à 66,5 à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"". Ils s'opposent par contre au contre-projet du Conseil fédéral et du Parlement avec 61,7 % de non."
