"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,26.7,26.7,73.3,"Aire-la-Ville (GE)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Aire-la-Ville : 73,3 pour cent. Aire-la-Ville et le canton Genève rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6602,24.5,24.5,75.5,"Anières (GE)","Non à 75,5 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Anières. Anières et le canton Genève rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6603,5.8,5.8,94.2,"Avully (GE)","Avec 94,2 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Avully. Avully dit oui à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an, tandis que le canton Genève dit non."
6604,49.8,49.8,50.2,"Avusy (GE)","À Avusy, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 50,2 pour cent. Avusy et le canton Genève rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6605,70.7,70.7,29.3,"Bardonnex (GE)","La population de Bardonnex approuve l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 70,7 pour cent. Changement d'opinion à Bardonnex: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6606,63.7,63.7,36.3,"Bellevue (GE)","Oui à 63,7 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Bellevue. Changement d'opinion à Bellevue: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6607,64.5,64.5,35.5,"Bernex (GE)","Oui à 64,5 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Bernex. Changement d'opinion à Bernex: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6608,84.7,84.7,15.3,"Carouge (GE)","L'initiative populaire pour réduire la redevance radio-TV à 200 francs par an recueille 84,7 pour cent de oui à Carouge (GE). Changement d'opinion à Carouge (GE): en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6609,65.5,65.5,34.5,"Cartigny (GE)","Oui 65,5 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Cartigny. Changement d'opinion à Cartigny: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6610,62.7,62.7,37.3,"Céligny (GE)","À Céligny, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est acceptée à 62,7 pour cent. Changement d'opinion à Céligny: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6611,81.1,81.1,18.9,"Chancy (GE)","L'initiative populaire pour réduire la redevance radio-TV à 200 francs par an recueille 81,1 pour cent de oui à Chancy. Changement d'opinion à Chancy: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6612,60.8,60.8,39.2,"Chêne-Bougeries (GE)","À Chêne-Bougeries, 60,8 pour cent des votants soutiennent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an. Changement d'opinion à Chêne-Bougeries: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6613,43.5,43.5,56.5,"Chêne-Bourg (GE)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Chêne-Bourg : 56,5 pour cent. Chêne-Bourg et le canton Genève rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6614,32.5,32.5,67.5,"Choulex (GE)","Non à 67,5 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Choulex. Choulex et le canton Genève rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6615,46.8,46.8,53.2,"Collex-Bossy (GE)","À Collex-Bossy, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 53,2 pour cent. Collex-Bossy et le canton Genève rejettent l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an."
6616,93.9,93.9,6.1,"Collonge-Bellerive (GE)","À Collonge-Bellerive, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est acceptée à 93,9 pour cent. Changement d'opinion à Collonge-Bellerive: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
6617,50.1,50.1,49.9,"Cologny (GE)","À Cologny, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est acceptée à 50,1 pour cent. Changement d'opinion à Cologny: en 2018, une majorité des habitants de la commune avait refusé l'initiative."
