"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6404,50,0,0,"Boudry (NE)","Les résultats ne sont pas encore connus dans cette commune."
6408,29,29,71,"Cortaillod (NE)","La population de Cortaillod refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 71 pour cent."
6413,50,0,0,"Rochefort (NE)","Les résultats ne sont pas encore connus dans cette commune."
6416,50,0,0,"Milvignes (NE)","Les résultats ne sont pas encore connus dans cette commune."
6417,34,34,66,"La Grande Béroche (NE)","La population de La Grande Béroche refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 66 pour cent."
6421,50,0,0,"La Chaux-de-Fonds (NE)","Les résultats ne sont pas encore connus dans cette commune."
6422,50,0,0,"Les Planchettes (NE)","Les résultats ne sont pas encore connus dans cette commune."
6423,30.2,30.2,69.8,"La Sagne (NE)","Avec 69,8 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à La Sagne."
6432,15.3,15.3,84.7,"La Brévine (NE)","Avec 84,7 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à La Brévine."
6433,22.3,22.3,77.7,"Brot-Plamboz (NE)","À Brot-Plamboz, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 77,7 pour cent."
6434,22.1,22.1,77.9,"Le Cerneux-Péquignot (NE)","La population du Cerneux-Péquignot refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 77,9 pour cent."
6435,33.7,33.7,66.3,"La Chaux-du-Milieu (NE)","Avec 66,3 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à La Chaux-du-Milieu."
6436,50,0,0,"Le Locle (NE)","Les résultats ne sont pas encore connus dans cette commune."
6437,50,0,0,"Les Ponts-de-Martel (NE)","Les résultats ne sont pas encore connus dans cette commune."
6451,26,26,74,"Cornaux (NE)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Cornaux : 74 pour cent."
6452,28.3,28.3,71.7,"Cressier (NE)","La population de Cressier (NE) rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 71,7 pour cent."
6455,50,0,0,"Le Landeron (NE)","Les résultats ne sont pas encore connus dans cette commune."
6456,50,0,0,"Lignières (NE)","Les résultats ne sont pas encore connus dans cette commune."
6458,50,0,0,"Neuchâtel (NE)","Les résultats ne sont pas encore connus dans cette commune."
6487,50,0,0,"Val-de-Ruz (NE)","Les résultats ne sont pas encore connus dans cette commune."
6504,13.8,13.8,86.2,"La Côte-aux-Fées (NE)","Avec 86,2 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à La Côte-aux-Fées."
6511,11.8,11.8,88.2,"Les Verrières (NE)","À Les Verrières, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 88,2 pour cent."
6512,50,0,0,"Val-de-Travers (NE)","Les résultats ne sont pas encore connus dans cette commune."
6513,50,0,0,"Laténa (NE)","Les résultats ne sont pas encore connus dans cette commune."
