"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
6002,25.2,25.2,74.8,"Brig-Glis VS","74,8 Prozent der Stimmbürgerinnen und Stimmbürger von Brig-Glis haben sich gegen die Individualbesteuerung ausgesprochen. Brig-Glis stimmt, wie der Kanton Wallis, gegen die Individualbesteuerung."
6004,35.3,35.3,64.7,"Eggerberg VS","In Eggerberg findet die Individualbesteuerung mit 64,7 Prozent keine Mehrheit. Eggerberg stimmt, wie der Kanton Wallis, gegen die Individualbesteuerung."
6007,65.4,65.4,34.6,"Naters VS","Naters hat die Individualbesteuerung angenommen, und der Ja-Stimmen-Anteil liegt bei 65,4 Prozent. Naters nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6008,55.4,55.4,44.6,"Ried-Brig VS","55,4 Prozent der Stimmbürgerinnen und Stimmbürger von Ried-Brig haben sich für die Individualbesteuerung ausgesprochen. Ried-Brig nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6009,17.9,17.9,82.1,"Simplon VS","82,1 Prozent der Stimmbürgerinnen und Stimmbürger von Simplon haben sich gegen die Individualbesteuerung ausgesprochen. Simplon stimmt, wie der Kanton Wallis, gegen die Individualbesteuerung."
6010,77.1,77.1,22.9,"Termen VS","In Termen wird die Individualbesteuerung mit 77,1 Prozent angenommen. Termen nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6011,62,62,38,"Zwischbergen VS","In Zwischbergen erhält die Individualbesteuerung 62 Prozent Zustimmung. Zwischbergen nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6021,72.2,72.2,27.8,"Ardon VS","In Ardon wird die Individualbesteuerung mit 72,2 Prozent angenommen. Ardon nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6022,60.7,60.7,39.3,"Chamoson VS","60,7 Prozent der Stimmbürgerinnen und Stimmbürger von Chamoson haben sich für die Individualbesteuerung ausgesprochen. Chamoson nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6023,19.6,19.6,80.4,"Conthey VS","80,4 Prozent der Stimmbürgerinnen und Stimmbürger von Conthey haben die Individualbesteuerung abgelehnt. Conthey stimmt, wie der Kanton Wallis, gegen die Individualbesteuerung."
6024,59.3,59.3,40.7,"Nendaz VS","Nendaz hat die Individualbesteuerung angenommen, und der Ja-Stimmen-Anteil liegt bei 59,3 Prozent. Nendaz nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6025,48,48,52,"Vétroz VS","52 Prozent der Stimmbürgerinnen und Stimmbürger von Vétroz haben sich gegen die Individualbesteuerung ausgesprochen. Vétroz stimmt, wie der Kanton Wallis, gegen die Individualbesteuerung."
6032,69.7,69.7,30.3,"Bourg-Saint-Pierre VS","In Bourg-Saint-Pierre erhält die Individualbesteuerung 69,7 Prozent Zustimmung. Bourg-Saint-Pierre nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6033,95.4,95.4,4.6,"Liddes VS","In Liddes wird die Individualbesteuerung mit 95,4 Prozent angenommen. Liddes nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6034,33.9,33.9,66.1,"Orsières VS","66,1 Prozent der Stimmbürgerinnen und Stimmbürger von Orsières haben sich gegen die Individualbesteuerung ausgesprochen. Orsières stimmt, wie der Kanton Wallis, gegen die Individualbesteuerung."
6035,49.5,49.5,50.5,"Sembrancher VS","50,5 Prozent der Stimmbürgerinnen und Stimmbürger von Sembrancher haben sich gegen die Individualbesteuerung ausgesprochen. Sembrancher stimmt, wie der Kanton Wallis, gegen die Individualbesteuerung."
6037,15.8,15.8,84.2,"Val de Bagnes VS","84,2 Prozent der Stimmbürgerinnen und Stimmbürger von Val de Bagnes haben die Individualbesteuerung abgelehnt. Val de Bagnes stimmt, wie der Kanton Wallis, gegen die Individualbesteuerung."
6052,95.3,95.3,4.7,"Bellwald VS","95,3 Prozent der Stimmbürgerinnen und Stimmbürger von Bellwald haben sich für die Individualbesteuerung ausgesprochen. Bellwald nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6054,61.7,61.7,38.3,"Binn VS","Binn hat die Individualbesteuerung angenommen, und der Ja-Stimmen-Anteil liegt bei 61,7 Prozent. Binn nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
6056,79.5,79.5,20.5,"Ernen VS","Ernen hat die Individualbesteuerung angenommen, und der Ja-Stimmen-Anteil liegt bei 79,5 Prozent. Ernen nimmt die Individualbesteuerung an, während der Kanton Wallis sie ablehnt."
