"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,42.8,42.8,57.2,"Arbedo-Castione (TI)","A Arbedo-Castione, l'iniziativa SSR è respinto con il 57,2 per cento. La quota di no a Arbedo-Castione è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 67,6 per cento."
5002,74.7,74.7,25.3,"Bellinzona (TI)","Bellinzona approva con il 74,7 per cento dei suffragi l'Iniziativa SSR. A Bellinzona c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 70,1 per cento aveva votato no."
5003,77.5,77.5,22.5,"Cadenazzo (TI)","A Cadenazzo l'iniziativa SSR è approvata con il 77,5 per cento. A Cadenazzo c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 59,8 per cento aveva votato no."
5009,5.8,5.8,94.2,"Isone (TI)","Con il 94,2 per cento dei voti, Isone respinge l'iniziativa SSR. Di conseguenza, la quota di no a Isone è aumentata rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari era del 65,3 per cento."
5010,22.1,22.1,77.9,"Lumino (TI)","Con il 77,9 per cento dei voti, L'iniziativa SSR è respinta a Lumino. Di conseguenza, la quota di no a Lumino è aumentata rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari era del 67,1 per cento."
5017,43.1,43.1,56.9,"Sant'Antonino (TI)","Con il 56,9 per cento dei voti, L'iniziativa SSR è respinta a Sant'Antonino. Di conseguenza, la quota di no a Sant'Antonino è aumentata rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari era del 54,4 per cento."
5048,89.6,89.6,10.4,"Acquarossa (TI)","Con il 89,6 per cento dei voti, Acquarossa approva l'iniziativa SSR. A Acquarossa c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 70,4 per cento aveva votato no."
5049,74.9,74.9,25.1,"Blenio (TI)","Con il 74,9 per cento dei voti, Blenio approva l'iniziativa SSR. A Blenio c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 68,9 per cento aveva votato no."
5050,36.5,36.5,63.5,"Serravalle (TI)","Con il 63,5 per cento dei voti, L'iniziativa SSR è respinta a Serravalle. La quota di no a Serravalle è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 70,9 per cento."
5061,56.9,56.9,43.1,"Airolo (TI)","A Airolo l'iniziativa SSR è approvata con il 56,9 per cento. A Airolo c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 61,4 per cento aveva votato no."
5063,24.5,24.5,75.5,"Bedretto (TI)","A Bedretto, l'iniziativa SSR è respinto con il 75,5 per cento. Di conseguenza, la quota di no a Bedretto è aumentata rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari era del 54,1 per cento."
5071,0.2,0.2,99.8,"Dalpe (TI)","Per l'iniziativa SSR, Dalpe si piazza al terzo posto nazionale per il no con il 99,8 per cento. Di conseguenza, la quota di no a Dalpe è aumentata rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari era del 80 per cento."
5072,61.6,61.6,38.4,"Faido (TI)","Con il 61,6 per cento dei voti, Faido approva l'iniziativa SSR. A Faido c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 69 per cento aveva votato no."
5073,35.1,35.1,64.9,"Giornico (TI)","No all'iniziativa SSR a Giornico: 64,9 per cento. Di conseguenza, la quota di no a Giornico è aumentata rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari era del 63,1 per cento."
5076,93.8,93.8,6.2,"Personico (TI)","Sì all'iniziativa SSR a Personico: 93,8 per cento. A Personico c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 65,3 per cento aveva votato no."
5077,48.9,48.9,51.1,"Pollegio (TI)","A Pollegio l'iniziativa SSR non ottiene la maggioranza: 51,1 per cento di no. La quota di no a Pollegio è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 68,4 per cento."
5079,22.6,22.6,77.4,"Quinto (TI)","A Quinto l'iniziativa SSR non ottiene la maggioranza: 77,4 per cento di no. Di conseguenza, la quota di no a Quinto è aumentata rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari era del 67,4 per cento."
5091,7.3,7.3,92.7,"Ascona (TI)","No all'iniziativa SSR a Ascona: 92,7 per cento. Di conseguenza, la quota di no a Ascona è aumentata rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari era del 62,9 per cento."
5096,53.9,53.9,46.1,"Brione sopra Minusio (TI)","Con il 53,9 per cento dei voti, Brione sopra Minusio approva l'iniziativa SSR. A Brione sopra Minusio c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 66,8 per cento aveva votato no."
5097,44.2,44.2,55.8,"Brissago (TI)","A Brissago, l'iniziativa SSR è respinto con il 55,8 per cento. La quota di no a Brissago è quindi diminuita rispetto alla votazione sull'iniziativa No-Billag del 2018. All'epoca la percentuale di voti contrari si fermava al 61,5 per cento."
5108,52.4,52.4,47.6,"Gordola (TI)","Con il 52,4 per cento dei voti, Gordola approva l'iniziativa SSR. A Gordola c'è stato quindi un cambio di rotta rispetto all'ultima votazione sull'imposta di successione del 2018. All'epoca una maggioranza del 67,1 per cento aveva votato no."
