"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6002,79.6,79.6,20.4,"Brigue-Glis (VS)",
6004,46.9,46.9,53.1,"Eggerberg (VS)","Ni l'initiative du PS, ni le contre-projet ne trouvent grâce aux yeux des citoyens d'Eggerberg. Ils refusent avec 96,9 % de non l’initiative du PS. Ils s'opposent aussi au contre-projet (53,1 % de non), qui prévoit d’inscrire la santé bucco-dentaire dans la loi et d’ajouter un plan d'action dans la loi."
6007,9.8,9.8,90.2,"Naters (VS)","C'est oui à Naters à 68 % à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. C'est non par contre à 9,8 % au contre-projet du gouvernement qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action."
6008,30.4,30.4,69.6,"Ried-Brig (VS)","Non à 72,3 % à l’initiative du PS prévoyant un chèque dentaire annuel de 300 francs, et non aussi à 69,6 % au projet qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action. Les citoyens de Ried-Brig ont refusé l'initiative et le contre-projet."
6009,65,65,35,"Simplon (VS)","Les citoyens de Simplon souhaitent que la santé bucco-dentaire soit inscrite dans la loi et que l'Etat soit chargé d'établir un plan d'action. Ils ont dit oui à 65 % de oui au contre-projet d'une initiative du PS qui prévoyait un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils ont été 30,6 % à préférer le contre-projet. L'initiative a obtenu 52,2 % de oui."
6010,58.7,58.7,41.3,"Termen (VS)","Les citoyens de Termen disent oui à 58,7 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 83,8 %)."
6011,17.6,17.6,82.4,"Zwischbergen (VS)",
6021,75.2,75.2,24.8,"Ardon (VS)","Les citoyens d'Ardon disent oui à 75,2 à un contre-projet qui veut inscrire la santé bucco-dentaire dans la loi et demander à l'Etat d'établir un plan d'action. Ils refusent par contre l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 50,8 %)."
6022,38.1,38.1,61.9,"Chamoson (VS)",
6023,90,90,10,"Conthey (VS)",
6024,24.2,24.2,75.8,"Nendaz (VS)","Les citoyens de Nendaz acceptent avec 24,2 % de oui un contre-projet qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action. Ils s'opposent par contre à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie (non à 46 %)."
6025,36.1,36.1,63.9,"Vétroz (VS)",
6032,16,16,84,"Bourg-Saint-Pierre (VS)",
6033,77.7,77.7,22.3,"Liddes (VS)","Oui à 64,9 % à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Oui également avec 77,7 % de oui au contre-projet qui demande d’inscrire la santé bucco-dentaire dans la loi en demandant à l'Etat d'établir un plan d'action, les tâches étant attribuées au médecin cantonal. Les citoyens de Liddes ont toutefois préféré l'initiative avec 71,6 % de oui."
6034,64.7,64.7,35.3,"Orsières (VS)",
6035,62.6,62.6,37.4,"Sembrancher (VS)","Les citoyens de Sembrancher souhaitent que la santé bucco-dentaire soit inscrite dans la loi et que l'Etat soit chargé d'établir un plan d'action. Ils ont dit oui à 62,6 % de oui au contre-projet d'une initiative du PS qui prévoyait un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. Ils ont été 44,1 % à préférer le contre-projet. L'initiative a obtenu 86,7 % de oui."
6037,9.9,9.9,90.1,"Val de Bagnes (VS)",
6052,92.9,92.9,7.1,"Bellwald (VS)",
6054,29.8,29.8,70.2,"Binn (VS)","C'est oui à Binn à 89,4 % à l'initiative du PS qui prévoit un chèque dentaire annuel de 300 francs pour certaines personnes éligibles aux subsides d'assurance-maladie. C'est non par contre à 29,8 % au contre-projet du gouvernement qui prévoit d’inscrire la santé bucco-dentaire dans la loi et de demander à l'Etat d'établir un plan d'action."
