"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2008,54.9,54.9,45.1,"Châtillon FR","71,9 Prozent der Stimmbürgerinnen und Stimmbürger von Châtillon FR haben sich für die Bargeldinitiative und 54,9 Prozent für den Gegenvorschlag von Bundesrat und Parlament ausgesprochen. Bei der Stichfrage gaben 52,3 Prozent der Initiative den Vorrang."
2011,92.7,92.7,7.3,"Cugy FR","Die Stimmbürgerinnen und Stimmbürger von Cugy FR stimmten mit 62,5 Prozent für die Bargeldinitiative und mit 92,7 Prozent für den Gegenvorschlag von Bundesrat und Parlament. In der Stichfrage entschieden sich 76,3 Prozent für den Gegenvorschlag."
2022,51.1,51.1,48.9,"Gletterens FR","Die Stimmberechtigten in Gletterens haben die Bargeldinitiative mit 50,9 Prozent an angenommen und befürworten auch den Gegenvorschlag von Bundesrat und Parlament mit \51,1 Prozent. Das Resultat der Stichfrage ergab mit 56,9 Prozent den Vorzug für den Gegenvorschlag."
2025,37.3,37.3,62.7,"Lully FR","In Lully FR hat die Stimmbevölkerung der Bargeldinitiative mit 85,5 Prozent zugestimmt. Eine Mehrheit von 62,7 Prozent lehnte den Gegenvorschlag von Bundesrat und Parlament ab."
2029,8.8,8.8,91.2,"Montagny FR","Montagny FR hat sowohl die Bargeldinitiative (56 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (91,2 Prozent Nein) abgelehnt."
2035,68.2,68.2,31.8,"Nuvilly FR","Nuvilly hat die Initiative Bargeldinitiative mit 52,7 Prozent und den Gegenvorschlag von Bundesrat und Parlaments mit 68,2 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 60,2 Prozent für die Initiative ausgesprochen."
2038,31.4,31.4,68.6,"Prévondavaux FR","Prévondavaux hat sowohl die Bargeldinitiative (90,8 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (68,6 Prozent Nein) abgelehnt."
2041,45.2,45.2,54.8,"Saint-Aubin FR","Die Gemeinde Saint-Aubin FR hat die Bargeldinitiative mit 55,5 Prozent angenommen. Der Gegenvorschlag von Bundesrat und Parlament hingegen wurde mit 54,8 Prozent abgelehnt."
2043,56.5,56.5,43.5,"Sévaz FR","Die Bargeldinitiative ist in Sévaz mit 64,4 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Bundesrat und Parlament überzeugte einen Mehrheit von 56,5 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 66,7 Prozent für die Initiative ausgesprochen."
2044,77.1,77.1,22.9,"Surpierre FR","Die Bargeldinitiative ist in Surpierre mit 73,3 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Bundesrat und Parlament überzeugte einen Mehrheit von 77,1 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 71,3 Prozent für die Initiative ausgesprochen."
2045,48.5,48.5,51.5,"Vallon FR","Die Gemeinde Vallon hat die Bargeldinitiative mit 58,4 Prozent angenommen. Der Gegenvorschlag von Bundesrat und Parlament hingegen wurde mit 51,5 Prozent abgelehnt."
2050,92.8,92.8,7.2,"Les Montets FR","85,4 Prozent der Stimmberechtigten in Les Montets haben die Bargeldinitiative abgelehnt. Im Gegensatz dazu fand der Gegenvorschlag des Regierungs- und Kantonsrates mit 92,8 Prozent eine Mehrheit."
2051,89.8,89.8,10.2,"Delley-Portalban FR","Die Stimmberechtigten in Delley-Portalban haben die Bargeldinitiative mit 54,1 Prozent an angenommen und befürworten auch den Gegenvorschlag von Bundesrat und Parlament mit \89,8 Prozent. Das Resultat der Stichfrage ergab mit 89,7 Prozent den Vorzug für den Gegenvorschlag."
2053,56.3,56.3,43.7,"Belmont-Broye FR","Die Bargeldinitiative hat in Belmont-Broye 54,8 Prozent Gegenstimmen erhalten. Der Gegenvorschlag des Regierungs- und Kantonsrates wurde hingegen von 56,3 Prozent angenommen."
2054,44.2,44.2,55.8,"Estavayer FR","Die Bargeldinitiative hat in Estavayer mit 92,7 Prozent Zustimmung gefunden. Der Gegenvorschlag von Bundesrat und Parlament wurde mit 55,8 Prozent mehrheitlich abgelehnt."
